sub,sub_name,node,year,venue,title,doi,desc_in_sub,desc_share,spc_out,cited_by,cd,cd5,reach_depth
30,Low-vision Accessibility,6809,2010,chi,Individual models of color differentiation to improve interpretability of information visu,10.1145/1753326.1753715,59,0.551,124.3,31,-0.045454545454545456,0.0,28
31,Assistive Technology & Dyslexia,13377,2016,chi,Helping Hands,10.1145/2858036.2858340,54,0.388,725.8,75,-0.08955223880597014,-0.125,22
31,Assistive Technology & Dyslexia,12162,2015,chi,Sharing is Caring,10.1145/2702123.2702525,61,0.439,1332.1,212,-0.0861344537815126,-0.05909090909090909,23
31,Assistive Technology & Dyslexia,7427,2011,assets,Empowering individuals with do-it-yourself assistive technology,10.1145/2049536.2049541,67,0.482,358.0,296,0.5962732919254659,0.17142857142857143,25
31,Assistive Technology & Dyslexia,18277,2019,chi,"""Occupational Therapy is Making""",10.1145/3290605.3300544,44,0.317,1045.7,90,-0.03927813163481953,-0.04447852760736196,16
31,Assistive Technology & Dyslexia,10314,2014,dis,A study of the challenges related to DIY assistive technology in the context of children w,10.1145/2598510.2598530,66,0.475,761.1,94,-0.1507537688442211,-0.18055555555555555,24
31,Assistive Technology & Dyslexia,9996,2013,chi,Analyzing user-generated youtube videos to understand touchscreen use by people with motor,10.1145/2470654.2466158,72,0.518,271.4,199,-0.0057306590257879654,0.007407407407407408,25
31,Assistive Technology & Dyslexia,5714,2009,chi,Critical methods and user generated content,10.1145/1518701.1518923,73,0.525,134.0,87,0.8461538461538461,0.7777777777777778,31
31,Assistive Technology & Dyslexia,4116,2006,chi,Desperately seeking simplicity,10.1145/1124772.1124943,82,0.59,186.2,240,1.0,1.0,39
31,Assistive Technology & Dyslexia,13977,2016,assets,Clinical and Maker Perspectives on the Design of Assistive Technology with Rapid Prototypi,10.1145/2982142.2982181,48,0.345,741.3,76,-0.11219512195121951,-0.10344827586206896,18
32,Location Sharing & Privacy,5827,2009,chi,Who's viewed you?,10.1145/1518701.1519005,70,0.569,622.1,165,-0.02821316614420063,-0.12087912087912088,30
32,Location Sharing & Privacy,3945,2005,chi,Location disclosure to social relations,10.1145/1054972.1054985,111,0.902,1879.1,551,0.10682492581602374,-0.04838709677419355,39
32,Location Sharing & Privacy,3659,2004,dis,Privacy risk models for designing privacy-sensitive ubiquitous computing systems,10.1145/1013115.1013129,112,0.911,128.8,248,-0.006872852233676976,-0.1346153846153846,41
32,Location Sharing & Privacy,3707,2005,ubicomp,Learning and Recognizing the Places We Go,10.1007/11551201_10,94,0.764,317.9,264,0.4318181818181818,0.42857142857142855,36
32,Location Sharing & Privacy,5485,2008,chi,From awareness to repartee: sharing location within social groups,10.1145/1357054.1357134,75,0.61,757.7,185,-0.022508038585209004,-0.07,31
32,Location Sharing & Privacy,5524,2008,chi,From awareness to repartee,10.1145/1357054.1357134,75,0.61,757.7,141,-0.022435897435897436,-0.07,31
32,Location Sharing & Privacy,3963,2005,ubicomp,"Control, Deception, and Communication: Evaluating the Deployment of a Location-Enhanced Me",10.1007/11551201_13,97,0.789,737.4,102,-0.029354207436399216,-0.09195402298850575,37
32,Location Sharing & Privacy,3966,2005,ubicomp,UbiComp 2005: Ubiquitous Computing,10.1007/11551201,96,0.78,225.6,142,0.09090909090909091,0.21621621621621623,36
33,Smart-home Privacy,17219,2018,pacmhci,User Perceptions of Smart Home IoT Privacy,10.1145/3274469,76,0.65,1357.9,417,-0.028846153846153848,-0.035,15
33,Smart-home Privacy,5191,2008,ubicomp,An empirical investigation of concerns of everyday tracking and recording technologies,10.1145/1409635.1409661,90,0.769,180.7,70,0.019736842105263157,-0.00980392156862745,30
33,Smart-home Privacy,7752,2011,ubicomp,Living in a glass house,10.1145/2030112.2030118,92,0.786,385.6,107,0.07207207207207207,0.05714285714285714,27
33,Smart-home Privacy,5097,2008,ubicomp,Protecting your daily in-home activity information from a wireless snooping attack,10.1145/1409635.1409663,94,0.803,37.4,142,1.0,1.0,28
33,Smart-home Privacy,18249,2019,chi,Who's In Control?,10.1145/3290605.3300498,71,0.607,1265.5,189,-0.03418803418803419,-0.04066985645933014,12
33,Smart-home Privacy,11755,2015,chi,Somebody's Watching Me?,10.1145/2702123.2702164,89,0.761,267.8,48,-0.012396694214876033,-0.040983606557377046,18
33,Smart-home Privacy,19378,2019,pacmhci,Privacy Perceptions and Designs of Bystanders in Smart Homes,10.1145/3359161,64,0.547,1427.6,151,-0.10416666666666667,-0.08372093023255814,13
33,Smart-home Privacy,17493,2018,pacmhci,"Alexa, Are You Listening?",10.1145/3274371,82,0.701,1693.5,561,-0.02666666666666667,-0.052995391705069124,16
33,Smart-home Privacy,18425,2019,chi,Defending My Castle,10.1145/3290605.3300428,74,0.632,1193.6,129,-0.085,-0.08280254777070063,14
33,Smart-home Privacy,8957,2012,ubicomp,Investigating receptiveness to sensing and inference in the home using sensor proxies,10.1145/2370216.2370226,89,0.761,551.9,67,0.004484304932735426,-0.008403361344537815,25
34,Dark Patterns,16360,2018,chi,The Dark (Patterns) Side of UX Design,10.1145/3173574.3174108,84,0.857,2018.3,803,0.06749156355455568,0.016494845360824743,16
34,Dark Patterns,12330,2015,ubicomp,Mining consumer impulsivity from offline and online behavior,10.1145/2750858.2805828,82,0.837,59.3,12,0.5,0.3333333333333333,16
34,Dark Patterns,17644,2018,pacmhci,Endorsements on Social Media,10.1145/3274388,79,0.806,144.0,72,0.18032786885245902,0.17777777777777778,15
34,Dark Patterns,18285,2019,chi,Impulse Buying,10.1145/3290605.3300472,81,0.827,523.0,80,-0.01891891891891892,-0.028455284552845527,15
34,Dark Patterns,20268,2020,chi,UI Dark Patterns and Where to Find Them,10.1145/3313831.3376600,69,0.704,1358.2,252,-0.12467532467532468,-0.14,11
34,Dark Patterns,19473,2019,pacmhci,Dark Patterns at Scale,10.1145/3359183,78,0.796,1810.2,647,-0.23129251700680273,-0.23300970873786409,14
34,Dark Patterns,19541,2020,chi,Dark Patterns after the GDPR: Scraping Consent Pop-ups and Demonstrating their Influence,10.1145/3313831.3376321,68,0.694,1195.9,476,-0.052132701421800945,-0.04678362573099415,13
34,Dark Patterns,21368,2021,chi,Dark Patterns and the Legal Requirements of Consent Banners: An Interaction Criticism Pers,10.1145/3411764.3445779,59,0.602,906.8,168,-0.0782608695652174,-0.0782608695652174,10
34,Dark Patterns,11293,2014,dis,Dark patterns in proxemic interactions,10.1145/2598510.2598541,85,0.867,659.1,168,0.16988416988416988,0.008333333333333333,21
35,Usable Security & Phishing,12453,2015,chi,"Your Location has been Shared 5,398 Times!",10.1145/2702123.2702210,136,0.243,711.7,318,-0.00425531914893617,-0.033707865168539325,19
35,Usable Security & Phishing,3756,2005,chi,How to make secure email easier to use,10.1145/1054972.1055069,239,0.428,29.5,87,1.0,1.0,33
35,Usable Security & Phishing,8856,2012,ubicomp,Expectation and purpose,10.1145/2370216.2370290,193,0.345,1031.5,453,0.12533333333333332,0.07142857142857142,25
35,Usable Security & Phishing,2702,2001,chi,What makes Web sites credible?,10.1145/365024.365037,237,0.424,189.6,682,0.32653061224489793,0.375,33
35,Usable Security & Phishing,4014,2006,chi,"Secrecy, flagging, and paranoia",10.1145/1124772.1124862,237,0.424,249.4,101,0.42857142857142855,0.375,32
35,Usable Security & Phishing,9294,2013,chi,Privacy as part of the app decision-making process,10.1145/2470654.2466466,188,0.336,705.4,310,0.022222222222222223,-0.27586206896551724,24
35,Usable Security & Phishing,15823,2017,pacmhci,Effectiveness and Users' Experience of Obfuscation as a Privacy-Enhancing Technology for S,10.1145/3134702,42,0.075,704.4,104,-0.04,-0.03048780487804878,16
35,Usable Security & Phishing,4120,2006,chi,Do security toolbars actually prevent phishing attacks?,10.1145/1124772.1124863,236,0.422,416.9,555,0.375,0.23076923076923078,32
35,Usable Security & Phishing,3097,2003,chi,Usability and privacy,10.1145/642611.642636,257,0.46,170.5,169,0.21052631578947367,0.28,41
35,Usable Security & Phishing,11035,2014,ubicomp,Privacy behaviors of lifeloggers using wearable cameras,10.1145/2632048.2632079,66,0.118,772.3,194,0.1645021645021645,0.09523809523809523,23
36,Design Research & Art,13472,2016,chi,From Research Prototype to Research Product,10.1145/2858036.2858447,225,0.439,2035.6,254,0.012087912087912088,0.020100502512562814,21
36,Design Research & Art,8873,2012,chi,What should we expect from research through design?,10.1145/2207676.2208538,318,0.62,3305.6,1094,-0.10873287671232877,-0.10714285714285714,26
36,Design Research & Art,682,1990,chi,Participatory design of computer systems (panel),10.1145/97243.97266,429,0.836,62.2,12,1.0,1.0,57
36,Design Research & Art,2224,1999,chi,Projected realities,10.1145/302979.303168,416,0.811,249.2,163,1.0,1.0,46
36,Design Research & Art,561,1989,chi,Artifact as theory-nexus: hermeneutics meets theory-based design,10.1145/67449.67452,431,0.84,193.6,185,0.575,0.625,60
36,Design Research & Art,2416,2000,chi,Alternatives,10.1145/332040.332433,415,0.809,452.7,279,0.5328467153284672,0.391304347826087,44
36,Design Research & Art,11316,2014,chi,Research through design fiction,10.1145/2556288.2557098,287,0.559,2588.3,414,0.07040229885057471,0.057971014492753624,24
36,Design Research & Art,4758,2007,chi,Research through design as a method for interaction design research in HCI,10.1145/1240624.1240704,373,0.727,2128.0,2246,0.7267525035765379,0.16071428571428573,32
36,Design Research & Art,3261,2003,chi,Ambiguity as a resource for design,10.1145/642611.642653,412,0.803,2104.8,1326,0.6984732824427481,0.24528301886792453,41
36,Design Research & Art,1055,1992,chi,Retrospective on a year of participatory design using the PICTIVE technique,10.1145/142750.142898,427,0.832,164.0,105,0.15625,0.14285714285714285,45
37,Bodily Play & Spectator Experience,3235,2003,chi,Where on-line meets on the streets,10.1145/642611.642710,292,0.7,416.2,263,0.22916666666666666,0.4642857142857143,39
37,Bodily Play & Spectator Experience,2851,2002,chi,Sotto voce,10.1145/503376.503454,317,0.76,662.0,211,0.26436781609195403,0.23333333333333334,43
37,Bodily Play & Spectator Experience,6983,2011,chi,Designing sports,10.1145/1978942.1979330,221,0.53,1536.2,280,0.005988023952095809,-0.01764705882352941,28
37,Bodily Play & Spectator Experience,3881,2005,chi,Designing the spectator experience,10.1145/1054972.1055074,281,0.674,1303.1,434,0.10832025117739404,0.06521739130434782,36
37,Bodily Play & Spectator Experience,2282,2000,iui,MIND-WARPING,10.1145/325737.325864,293,0.703,127.1,91,1.0,1.0,40
37,Bodily Play & Spectator Experience,10927,2014,chi,Movement-based game guidelines,10.1145/2556288.2557163,136,0.326,1238.1,169,-0.012517385257301807,-0.008771929824561403,23
37,Bodily Play & Spectator Experience,2677,2001,chi,Orchestrating a mixed reality performance,10.1145/365024.365033,307,0.736,637.0,106,0.6046511627906976,0.4166666666666667,42
37,Bodily Play & Spectator Experience,3321,2004,ubicomp,The Error of Our Ways: The Experience of Self-Reported Position in a Location-Based Game,10.1007/978-3-540-30119-6_5,284,0.681,371.8,105,0.03225806451612903,-0.05555555555555555,38
37,Bodily Play & Spectator Experience,9050,2012,chi,Uncomfortable interactions,10.1145/2207676.2208347,204,0.489,1492.8,293,0.02102496714848883,-0.035555555555555556,27
37,Bodily Play & Spectator Experience,6045,2009,chi,From interaction to trajectories,10.1145/1518701.1518812,239,0.573,1332.4,310,0.0371900826446281,0.009174311926605505,29
38,"Body, Movement & Soma Design",4898,2008,chi,Empathy and experience in HCI,10.1145/1357054.1357156,301,0.679,382.7,464,0.025416997617156472,0.015873015873015872,32
38,"Body, Movement & Soma Design",13477,2016,chi,Somaesthetic Appreciation Design,10.1145/2858036.2858583,263,0.594,2282.8,287,-0.062348178137651825,-0.08366533864541832,21
38,"Body, Movement & Soma Design",14917,2017,chi,Embodied Design Ideation Methods,10.1145/3025453.3025873,231,0.521,2032.6,188,-0.05263157894736842,-0.05244755244755245,20
38,"Body, Movement & Soma Design",4752,2007,tei,From hand-held to body-worn,10.1145/1226969.1227021,299,0.675,449.0,71,0.21311475409836064,0.26666666666666666,29
38,"Body, Movement & Soma Design",3378,2004,dis,Designing full body movement interaction using modern dance as a starting point,10.1145/1013115.1013178,300,0.677,43.4,26,1.0,1.0,30
38,"Body, Movement & Soma Design",19381,2019,tochi,Entanglement HCI The Next Wave?,10.1145/3364998,166,0.375,1629.5,530,-0.0037735849056603774,-0.03300970873786408,15
38,"Body, Movement & Soma Design",2326,2000,dis,Interaction relabelling and extreme characters,10.1145/347642.347664,297,0.67,111.8,266,1.0,1.0,39
38,"Body, Movement & Soma Design",3639,2004,dis,Aesthetic interaction,10.1145/1013115.1013153,307,0.693,573.3,336,0.03273322422258593,-0.08333333333333333,33
38,"Body, Movement & Soma Design",9463,2013,tochi,Moving and making strange,10.1145/2442106.2442113,278,0.628,1599.9,259,0.062135922330097085,0.024691358024691357,23
38,"Body, Movement & Soma Design",23613,2022,tei,Body Maps: A Generative Tool for Soma-based Design,10.1145/3490149.3502262,102,0.23,1653.2,89,-0.06481481481481481,-0.06481481481481481,11
39,Memory & Reminiscence,1475,1996,chi,Technomethodology,10.1145/238386.238394,324,0.796,187.5,220,0.02564102564102564,-0.08333333333333333,46
39,Memory & Reminiscence,2598,2001,chi,Casablanca,10.1145/365024.383749,341,0.838,527.0,287,0.6619718309859155,0.5,44
39,Memory & Reminiscence,3271,2003,chi,Technology probes,10.1145/642611.642616,317,0.779,1682.2,1425,0.5725308641975309,0.08235294117647059,41
39,Memory & Reminiscence,10728,2014,chi,"Designing for slowness, anticipation and re-visitation",10.1145/2556288.2557178,158,0.388,1593.0,208,-0.046357615894039736,-0.08737864077669903,24
39,Memory & Reminiscence,8971,2012,chi,Technology heirlooms?,10.1145/2207676.2207723,199,0.489,1945.2,156,-0.06373937677053824,-0.10204081632653061,27
39,Memory & Reminiscence,5260,2008,chi,AutoTopography,10.1145/1357054.1357065,277,0.681,1638.9,168,0.05019305019305019,0.08602150537634409,33
39,Memory & Reminiscence,1717,1997,dis,Interactive systems in domestic environments,10.1145/263552.263617,326,0.801,253.7,85,1.0,1.0,46
39,Memory & Reminiscence,1787,1997,dis,Designing with ethnography,10.1145/263552.263598,323,0.794,74.3,124,-0.02631578947368421,0.2,46
39,Memory & Reminiscence,2173,1999,tochi,At home with the technology,10.1145/329693.329698,322,0.791,766.9,258,0.08759124087591241,0.0,45
39,Memory & Reminiscence,6271,2010,tochi,On human remains,10.1145/1806923.1806924,242,0.595,2029.5,207,-0.03439153439153439,-0.15315315315315314,30
40,More-than-human Design,22242,2021,chi,Watching Myself Watching Birds,10.1145/3411764.3445329,134,0.407,1675.6,136,-0.08288043478260869,-0.08288043478260869,12
40,More-than-human Design,7523,2011,chi,Understanding people and animals,10.1145/1978942.1979328,228,0.693,356.4,62,0.010582010582010581,-0.03125,23
40,More-than-human Design,3850,2005,uist,Supporting interspecies social awareness,10.1145/1095034.1095076,230,0.699,257.8,43,0.025380710659898477,0.0,24
40,More-than-human Design,16429,2018,chi,Design for Collaborative Survival,10.1145/3173574.3173614,185,0.562,2480.7,236,-0.06741573033707865,-0.08333333333333333,16
40,More-than-human Design,5007,2008,cscw,Hunting for fun,10.1145/1460563.1460575,232,0.705,136.1,20,0.02666666666666667,0.04,25
40,More-than-human Design,1778,1997,uist,"A finger-mounted, direct pointing device for mobile computing",10.1145/263407.263506,231,0.702,20.7,8,1.0,,25
40,More-than-human Design,18836,2019,ubicomp,Myco-accessories,10.1145/3341163.3346938,134,0.407,1824.8,113,0.3916083916083916,0.28431372549019607,14
40,More-than-human Design,22522,2021,chi,"Unmaking: Enabling and Celebrating the Creative Material of Failure, Destruction, Decay, a",10.1145/3411764.3445529,114,0.347,1611.2,108,-0.12866817155756208,-0.12866817155756208,12
40,More-than-human Design,7229,2011,chi,Cat cat revolution,10.1145/1978942.1979331,229,0.696,281.7,56,0.2826086956521739,0.14285714285714285,23
40,More-than-human Design,14974,2017,chi,Designing for Cohabitation,10.1145/3025453.3025948,192,0.584,1836.4,186,0.0038412291933418692,-0.002583979328165375,21
41,Sustainable HCI,8704,2012,chi,Sustainably unpersuaded,10.1145/2207676.2208539,188,0.566,3034.1,474,-0.10601719197707736,-0.16139240506329114,28
41,Sustainable HCI,5506,2008,chi,A bright green perspective on sustainable choices,10.1145/1357054.1357109,279,0.84,1747.6,174,0.0035714285714285713,-0.11594202898550725,33
41,Sustainable HCI,5282,2008,ubicomp,Getting to green,10.1145/1409635.1409668,273,0.822,1289.3,220,-0.016666666666666666,-0.0873015873015873,33
41,Sustainable HCI,7544,2011,chi,Designing eco-feedback systems for everyday life,10.1145/1978942.1979252,219,0.66,2774.6,314,-0.15671641791044777,-0.3384615384615385,29
41,Sustainable HCI,6599,2010,chi,Mapping the landscape of sustainable HCI,10.1145/1753326.1753625,243,0.732,3726.5,775,-0.05196304849884527,-0.12903225806451613,30
41,Sustainable HCI,6727,2010,chi,The design of eco-feedback technology,10.1145/1753326.1753629,246,0.741,3680.3,786,-0.0032948929159802307,-0.03314917127071823,31
41,Sustainable HCI,5866,2009,chi,UbiGreen,10.1145/1518701.1518861,272,0.819,1242.4,558,0.09574468085106383,0.22772277227722773,32
41,Sustainable HCI,3736,2005,chi,Waterbot,10.1145/1054972.1055059,278,0.837,352.8,176,0.5,0.7272727272727273,35
41,Sustainable HCI,4829,2007,chi,Sustainable interaction design,10.1145/1240624.1240705,292,0.88,2563.7,755,0.43052837573385516,0.3466666666666667,35
42,Human-Food Interaction,4256,2006,chi,The sensual evaluation instrument,10.1145/1124772.1124946,101,0.737,125.7,137,0.04721030042918455,0.10869565217391304,34
42,Human-Food Interaction,8580,2012,chi,Laying the table for HCI,10.1145/2207676.2207694,91,0.664,399.6,43,-0.012850467289719626,-0.025,25
42,Human-Food Interaction,19108,2019,chiplay,Playful Human-Food Interaction Research,10.1145/3311350.3347155,55,0.401,700.2,50,-0.1092896174863388,-0.1276595744680851,14
42,Human-Food Interaction,18438,2019,chi,Making Sense of Human-Food Interaction,10.1145/3290605.3300908,62,0.453,1200.2,152,0.009009009009009009,-0.030120481927710843,15
42,Human-Food Interaction,15111,2017,chi,<i>EdiPulse</i>,10.1145/3025453.3025980,76,0.555,979.2,105,-0.017815646785437646,-0.028662420382165606,19
42,Human-Food Interaction,17359,2018,chiplay,Arm-A-Dine,10.1145/3242671.3242710,60,0.438,640.1,54,-0.02539298669891173,-0.03938730853391685,17
42,Human-Food Interaction,8914,2012,dis,Telematic dinner party,10.1145/2317956.2317964,87,0.635,558.7,97,0.023017902813299233,-0.034482758620689655,25
42,Human-Food Interaction,6168,2010,tei,The presence table,10.1145/1935701.1935800,88,0.642,55.1,4,0.012987012987012988,0.06666666666666667,25
42,Human-Food Interaction,5309,2008,chi,Celebratory technology,10.1145/1357054.1357130,100,0.73,1346.1,285,0.4,0.25,32
43,Materials & Craft in HCI,8483,2012,dis,The material move how materials matter in interaction design research,10.1145/2317956.2318029,44,0.4,448.8,79,-0.012437810945273632,-0.031007751937984496,26
43,Materials & Craft in HCI,7813,2011,chi,Inspirational bits,10.1145/1978942.1979170,56,0.509,570.8,102,0.016260162601626018,0.011363636363636364,27
43,Materials & Craft in HCI,2406,2000,dis,"Touch me, hit me and I know how you feel",10.1145/347642.347661,66,0.6,75.0,41,0.1,0.16666666666666666,38
43,Materials & Craft in HCI,8314,2012,cscw,The material practices of collaboration,10.1145/2145204.2145375,47,0.427,574.4,112,0.21862348178137653,0.2619047619047619,27
43,Materials & Craft in HCI,3402,2004,dis,Interaction frogger,10.1145/1013115.1013140,63,0.573,155.0,202,0.3,-0.1111111111111111,37
43,Materials & Craft in HCI,4843,2007,chi,Computational composites,10.1145/1240624.1240706,67,0.609,415.4,267,1.0,1.0,32
43,Materials & Craft in HCI,3210,2003,ubicomp,Activity Zones for Context-Aware Computing,10.1007/978-3-540-39653-6_7,59,0.536,36.9,86,0.6363636363636364,1.0,42
43,Materials & Craft in HCI,1910,1998,cscw,"Cooperative buildings—integrating information, organization and architecture",10.1145/289444.289519,60,0.545,58.7,136,0.010380622837370242,0.028169014084507043,48
43,Materials & Craft in HCI,6102,2010,tei,"Texturing the ""material turn"" in interaction design",10.1145/1709886.1709911,57,0.518,727.9,160,-0.011764705882352941,-0.01948051948051948,31
43,Materials & Craft in HCI,11738,2015,chi,Foundations of Materials Experience,10.1145/2702123.2702337,32,0.291,861.6,254,0.0,-0.03125,23
44,Data Physicalization,11585,2015,chi,Evaluating the Memorability of Physical Visualizations,10.1145/2702123.2702248,53,0.589,489.8,58,-0.03205128205128205,-0.03546099290780142,21
44,Data Physicalization,23940,2022,chi,Making Data Tangible: A Cross-disciplinary Design Space for Data Physicalization,10.1145/3491102.3501939,34,0.378,880.2,114,-0.05662805662805663,-0.05662805662805663,9
44,Data Physicalization,11205,2014,chi,Supporting the design and fabrication of physical visualizations,10.1145/2556288.2557310,65,0.722,451.7,61,0.008130081300813009,0.0,25
44,Data Physicalization,11368,2014,dis,Constructive visualization,10.1145/2598510.2598566,49,0.544,285.2,179,0.20100502512562815,0.12307692307692308,24
44,Data Physicalization,9551,2013,chi,Evaluating the efficiency of physical visualizations,10.1145/2470654.2481359,67,0.744,605.5,225,0.04449152542372881,0.026737967914438502,26
44,Data Physicalization,18607,2019,dis,ListeningCups,10.1145/3322276.3323694,39,0.433,653.6,104,-0.07936507936507936,-0.07518796992481203,16
44,Data Physicalization,27091,2023,tochi,A Design Vocabulary for Data Physicalization,10.1145/3617366,29,0.322,797.6,67,-0.11618257261410789,-0.11618257261410789,6
44,Data Physicalization,12382,2015,chi,Opportunities and Challenges for Data Physicalization,10.1145/2702123.2702180,61,0.678,1786.8,558,-0.00078064012490242,-0.0034782608695652175,23
45,Smart Home Automation,1815,1997,iui,The stick-e note architecture,10.1145/238218.238344,80,0.444,66.1,150,1.0,1.0,44
45,Smart Home Automation,7084,2011,chi,Home automation in the wild,10.1145/1978942.1979249,57,0.317,821.2,464,0.08727272727272728,0.0,27
45,Smart Home Automation,3980,2006,ubicomp,Principles of Smart Home Control,10.1007/11853565_2,75,0.417,650.5,362,0.0243161094224924,-0.11538461538461539,34
45,Smart Home Automation,3279,2003,ubicomp,“Playing with the Bits” User-Configuration of Ubiquitous Domestic Environments,10.1007/978-3-540-39653-6_20,83,0.461,457.9,157,0.049723756906077346,0.02127659574468085,38
45,Smart Home Automation,4908,2008,dis,More than meets the eye,10.1145/1394445.1394494,72,0.4,575.3,106,0.008875739644970414,-0.036585365853658534,32
45,Smart Home Automation,10422,2014,ubicomp,From today's augmented houses to tomorrow's smart homes,10.1145/2632048.2636076,48,0.267,581.8,188,-0.036988110964332896,-0.06115107913669065,24
45,Smart Home Automation,3319,2004,ubicomp,CAMP: A Magnetic Poetry Interface for End-User Programming of Capture Applications for the,10.1007/978-3-540-30119-6_9,80,0.444,435.9,170,0.02030456852791878,0.0392156862745098,36
45,Smart Home Automation,3640,2004,chi,a CAPpella,10.1145/985692.985697,79,0.439,248.6,236,0.05045871559633028,0.0,42
45,Smart Home Automation,2717,2001,ubicomp,At Home with Ubiquitous Computing: Seven Challenges,10.1007/3-540-45427-6_22,84,0.467,226.0,274,0.14960629921259844,0.24324324324324326,44
45,Smart Home Automation,10910,2014,chi,Practical trigger-action programming in the smart home,10.1145/2556288.2557420,51,0.283,881.5,385,0.07236842105263158,0.045454545454545456,24
46,Co-design with Children,4705,2007,chi,Comicboarding,10.1145/1240624.1240832,38,0.373,321.0,135,0.0,-0.16666666666666666,30
46,Co-design with Children,2251,1999,chi,Cooperative inquiry,10.1145/302979.303166,52,0.51,688.5,854,0.5652173913043478,0.18181818181818182,44
46,Co-design with Children,6636,2010,chi,Layered elaboration,10.1145/1753326.1753512,33,0.324,261.9,124,-0.0546875,0.041666666666666664,29
46,Co-design with Children,2062,1998,chi,The progress portfolio,10.1145/274644.274728,53,0.52,34.9,40,0.2,0.5,45
46,Co-design with Children,15150,2017,chi,Examining Adult-Child Interactions in Intergenerational Participatory Design,10.1145/3025453.3025787,16,0.157,319.8,167,-0.10897435897435898,-0.16666666666666666,16
46,Co-design with Children,1589,1996,chi,Interaction design and human factors support in the development of a personal communicator,10.1145/238386.238603,54,0.529,88.3,58,1.0,1.0,46
46,Co-design with Children,1494,1996,chi,Learning theory in practice: case studies of learner-centered design,10.1145/238386.238476,54,0.529,34.9,193,1.0,1.0,46
46,Co-design with Children,1464,1995,chi,KidSim,10.1145/223904.223908,58,0.569,121.2,39,0.24324324324324326,0.25,46
46,Co-design with Children,793,1991,chi,New graphical reasoning models for understanding graphical interfaces,10.1145/108844.108855,60,0.588,35.0,114,1.0,1.0,47
46,Co-design with Children,9434,2013,chi,FACIT PD,10.1145/2470654.2481400,27,0.265,324.7,170,-0.07344632768361582,-0.225,21
47,Youth & Online Media,12995,2016,cscw,Managing Expectations,10.1145/2818048.2819928,118,0.787,1082.9,141,0.01444043321299639,-0.0379746835443038,20
47,Youth & Online Media,16804,2018,chi,Safety vs. Surveillance,10.1145/3173574.3173698,104,0.693,1181.3,159,-0.0737913486005089,-0.0823045267489712,15
47,Youth & Online Media,10993,2014,chi,Involving children in content control,10.1145/2556288.2557128,124,0.827,670.9,69,0.2696629213483146,0.15789473684210525,25
47,Youth & Online Media,11187,2014,cscw,Adolescent online safety,10.1145/2531602.2531696,129,0.86,180.6,58,1.0,1.0,24
47,Youth & Online Media,12022,2015,chi,Managing Children's Online Identities,10.1145/2702123.2702325,123,0.82,460.1,166,-0.03,-0.0658682634730539,24
47,Youth & Online Media,14390,2017,cscw,Parental Control vs. Teen Self-Regulation,10.1145/2998181.2998352,108,0.72,1488.0,199,-0.13970588235294118,-0.13815789473684212,16
47,Youth & Online Media,12345,2015,chi,Texting while Parenting,10.1145/2702123.2702199,122,0.813,251.4,168,0.007142857142857143,-0.012987012987012988,24
47,Youth & Online Media,20377,2020,chi,Let's Talk about Sext,10.1145/3313831.3376400,62,0.413,1030.2,86,-0.04408352668213457,-0.04591836734693878,13
47,Youth & Online Media,13276,2016,chi,Dear Diary,10.1145/2858036.2858317,117,0.78,977.9,117,-0.07142857142857142,-0.14893617021276595,20
47,Youth & Online Media,7615,2011,chi,Social and technical challenges in parenting teens' social media use,10.1145/1978942.1979422,128,0.853,617.1,139,0.0427807486631016,0.023076923076923078,27
48,AI Literacy & K-12,23137,2021,pacmhci,Co-Designing AI Literacy Exhibits for Informal Learning Spaces,10.1145/3476034,13,0.255,328.3,118,-0.006857142857142857,-0.006857142857142857,10
48,AI Literacy & K-12,18242,2019,chi,A is for Artificial Intelligence,10.1145/3290605.3300677,41,0.804,396.5,222,0.39285714285714285,0.3170731707317073,13
48,AI Literacy & K-12,19976,2020,chi,What is AI Literacy? Competencies and Design Considerations,10.1145/3313831.3376727,39,0.765,1235.5,2454,0.18,0.12714776632302405,12
48,AI Literacy & K-12,24040,2022,chi,Family as a Third Space for AI Literacies: How do children and parents learn about AI toge,10.1145/3491102.3502031,17,0.333,411.0,107,-0.03953488372093023,-0.03953488372093023,5
48,AI Literacy & K-12,15082,2017,chi,Youth Perspectives on Critical Data Literacies,10.1145/3025453.3025823,40,0.784,102.9,73,0.15873015873015872,0.16666666666666666,13
48,AI Literacy & K-12,16464,2018,chi,Using Co-Design to Examine How Children Conceptualize Intelligent Interfaces,10.1145/3173574.3174149,42,0.824,149.0,77,0.07258064516129033,0.11864406779661017,15
48,AI Literacy & K-12,18399,2019,chi,Can Children Understand Machine Learning Concepts?,10.1145/3290605.3300645,41,0.804,319.0,136,0.08284023668639054,0.06779661016949153,14
49,Family & Intergenerational Communication,7136,2011,chi,Mediated parent-child contact in work-separated families,10.1145/1978942.1979120,69,0.704,584.9,87,-0.03088803088803089,-0.0449438202247191,27
49,Family & Intergenerational Communication,6274,2010,chi,Sharing conversation and sharing life,10.1145/1753326.1753422,80,0.816,509.5,131,0.04247104247104247,-0.02,29
