sub,sub_name,node,year,venue,title,doi,desc_in_sub,desc_share,spc_out,cited_by,cd,cd5,reach_depth
21,Data Physicalization & Bio-materials,4651,2015,chi,bioLogic,10.1145/2702123.2702611,44,0.506,439.9,251,0.31896551724137934,0.14893617021276595,14
21,Data Physicalization & Bio-materials,8236,2020,chi,Unfabricate: Designing Smart Textiles for Disassembly,10.1145/3313831.3376227,23,0.264,623.0,119,-0.08024691358024691,-0.09523809523809523,8
21,Data Physicalization & Bio-materials,4461,2014,chi,Supporting the design and fabrication of physical visualizations,10.1145/2556288.2557310,26,0.299,81.2,61,-0.02127659574468085,-0.021739130434782608,16
21,Data Physicalization & Bio-materials,4176,2014,chi,SensaBubble,10.1145/2556288.2557087,36,0.414,283.2,126,0.17857142857142858,0.12,16
21,Data Physicalization & Bio-materials,3856,2013,chi,Evaluating the efficiency of physical visualizations,10.1145/2470654.2481359,27,0.31,395.7,225,0.045454545454545456,0.024390243902439025,17
22,Gaze-based Interaction,5569,2017,chi,Toward Everyday Gaze Input,10.1145/3025453.3025599,39,0.448,493.8,232,0.0,0.0,10
22,Gaze-based Interaction,263,1986,chi,An evaluation of an eye tracker as a device for computer input2,10.1145/29933.275627,74,0.851,381.3,381,1.0,1.0,39
22,Gaze-based Interaction,6665,2018,chi,Pinpointing,10.1145/3173574.3173655,26,0.299,558.1,286,-0.09174311926605505,-0.13846153846153847,9
22,Gaze-based Interaction,1194,1998,chi,"101 spots, or how do users read menus?",10.1145/274644.274664,69,0.793,32.8,96,0.11764705882352941,0.16666666666666666,28
22,Gaze-based Interaction,139,1982,chi,Eyes at the interface,10.1145/800049.801811,74,0.851,229.0,94,1.0,,33
22,Gaze-based Interaction,2065,2007,chi,EyePoint,10.1145/1240624.1240692,59,0.678,454.2,217,-0.07142857142857142,-0.23076923076923078,17
22,Gaze-based Interaction,563,1990,chi,What you look at is what you get: eye movement-based interaction techniques,10.1145/97243.97246,73,0.839,470.5,702,0.37662337662337664,0.0,32
22,Gaze-based Interaction,1212,1999,chi,Manual and gaze input cascaded (MAGIC) pointing,10.1145/302979.303053,72,0.828,576.5,672,0.05303030303030303,0.16666666666666666,31
24,Scanpaths & Visual Search,10725,2024,chi,SalChartQA: Question-driven Saliency on Information Visualisations,10.1145/3613904.3642942,1,0.03,31.7,14,0.0,0.0,2
24,Scanpaths & Visual Search,1510,2003,chi,Cognitive strategies and eye movements for searching hierarchical computer displays,10.1145/642611.642656,10,0.303,115.9,96,0.5384615384615384,0.75,22
24,Scanpaths & Visual Search,1927,2007,chi,What are you looking for?,10.1145/1240624.1240690,5,0.152,75.8,455,0.07692307692307693,0.09090909090909091,21
24,Scanpaths & Visual Search,2380,2009,chi,What do you see when you're surfing?,10.1145/1518701.1518705,1,0.03,30.0,247,0.05405405405405406,-0.06666666666666667,19
24,Scanpaths & Visual Search,7697,2020,chi,DoughNets: Visualising Networks Using Torus Wrapping,10.1145/3313831.3376180,2,0.061,8.1,14,1.0,1.0,4
24,Scanpaths & Visual Search,1975,2007,chi,A minimal model for predicting visual search in human-computer interaction,10.1145/1240624.1240693,1,0.03,34.8,32,-0.13333333333333333,-0.25,18
24,Scanpaths & Visual Search,2333,2009,chi,A user study on visualizing directed edges in graphs,10.1145/1518701.1519054,2,0.061,22.8,122,1.0,1.0,11
25,Pupillometry & Cognitive Load,1029,1996,chi,New technological windows into mind,10.1145/238386.238619,40,0.58,58.0,70,0.5,0.5,28
25,Pupillometry & Cognitive Load,2216,2008,chi,Feasibility and pragmatics of classifying working memory load with an electroencephalograp,10.1145/1357054.1357187,37,0.536,239.0,191,0.8333333333333334,1.0,22
25,Pupillometry & Cognitive Load,2377,2009,chi,A performance model of selection techniques for p300-based brain-computer interfaces,10.1145/1518701.1519037,35,0.507,20.8,7,1.0,1.0,16
25,Pupillometry & Cognitive Load,1514,2003,chi,Things happening in the brain while humans learn to use new tools,10.1145/642611.642684,38,0.551,30.8,16,1.0,1.0,23
25,Pupillometry & Cognitive Load,3435,2012,chi,Brainput,10.1145/2207676.2208372,28,0.406,224.8,86,0.0,-0.034482758620689655,13
25,Pupillometry & Cognitive Load,3892,2013,chi,Using fNIRS brain sensing to evaluate information visualization interfaces,10.1145/2470654.2470723,22,0.319,357.3,112,-0.014925373134328358,-0.11363636363636363,12
25,Pupillometry & Cognitive Load,3674,2012,chi,Detecting error-related negativity for interaction design,10.1145/2207676.2207744,21,0.304,180.2,63,0.23529411764705882,0.2,13
25,Pupillometry & Cognitive Load,2362,2009,chi,Brain measurement for usability testing and adaptive interfaces,10.1145/1518701.1519035,35,0.507,315.9,105,0.18181818181818182,0.07692307692307693,21
27,Authentication & Passwords,2112,2008,chi,Undercover,10.1145/1357054.1357085,43,0.531,140.0,115,0.17073170731707318,0.26666666666666666,22
27,Authentication & Passwords,2785,2010,chi,Multi-touch authentication on tabletops,10.1145/1753326.1753489,39,0.481,112.7,123,0.2857142857142857,0.2857142857142857,20
27,Authentication & Passwords,3331,2012,chi,Touch me once and i know it's you!,10.1145/2207676.2208544,36,0.444,332.2,489,0.2222222222222222,0.2222222222222222,19
27,Authentication & Passwords,4163,2014,chi,"Now you see me, now you don't",10.1145/2556288.2557097,24,0.296,309.5,117,-0.21621621621621623,-0.25,12
27,Authentication & Passwords,1509,2003,chi,Usability and biometric verification at the ATM interface,10.1145/642611.642639,59,0.728,100.5,119,1.0,1.0,24
27,Authentication & Passwords,2022,2007,chi,Pictures at the ATM,10.1145/1240624.1240758,52,0.642,98.9,82,0.6666666666666666,0.6666666666666666,23
27,Authentication & Passwords,2348,2009,chi,Vibrapass,10.1145/1518701.1518840,42,0.519,126.7,104,-0.2,-0.4,21
27,Authentication & Passwords,4596,2015,chi,"Easy to Draw, but Hard to Trace?",10.1145/2702123.2702202,24,0.296,231.5,67,-0.058823529411764705,-0.15384615384615385,11
27,Authentication & Passwords,7608,2020,chi,The Role of Eye Gaze in Security and Privacy Applications: Survey and Future HCI Research ,10.1145/3313831.3376840,8,0.099,220.3,166,-0.015625,-0.018867924528301886,7
27,Authentication & Passwords,4061,2013,chi,Back-of-device authentication on smartphones,10.1145/2470654.2481330,25,0.309,242.6,128,-0.09090909090909091,-0.15,18
32,Reading & Implicit Interest,3172,2011,chi,"No clicks, no problem",10.1145/1978942.1979125,5,0.161,62.5,268,0.16666666666666666,0.1111111111111111,18
32,Reading & Implicit Interest,3793,2013,chi,Individual user characteristics and information visualization,10.1145/2470654.2470696,3,0.097,80.2,136,1.0,1.0,9
32,Reading & Implicit Interest,3538,2012,chi,"User see, user point",10.1145/2207676.2208591,4,0.129,78.3,200,0.15625,-0.18181818181818182,17
32,Reading & Implicit Interest,4755,2015,chi,The Royal Corgi,10.1145/2702123.2702163,2,0.065,32.0,41,0.005917159763313609,0.017241379310344827,3
32,Reading & Implicit Interest,4308,2014,chi,Depth perception with gaze-contingent depth of field,10.1145/2556288.2557089,2,0.065,22.9,63,1.0,1.0,11
32,Reading & Implicit Interest,8852,2021,chi,A Critical Assessment of the Use of SSQ as a Measure of General Discomfort in VR Head-Moun,10.1145/3411764.3445361,1,0.032,31.7,62,0.35294117647058826,0.35294117647058826,4
33,Remote Collaboration & Telepresence,801,1992,chi,ClearBoard,10.1145/142750.142977,135,0.655,369.7,530,0.20754716981132076,0.5,37
33,Remote Collaboration & Telepresence,835,1992,chi,Speech patterns in video-mediated conversations,10.1145/142750.142756,128,0.621,160.3,244,0.11363636363636363,0.0,34
33,Remote Collaboration & Telepresence,581,1991,chi,VideoWhiteboard,10.1145/108844.108932,137,0.665,278.5,241,0.9655172413793104,1.0,38
33,Remote Collaboration & Telepresence,6700,2018,chi,Mini-Me,10.1145/3173574.3173620,52,0.252,681.6,351,0.11650485436893204,0.05970149253731343,9
33,Remote Collaboration & Telepresence,814,1992,chi,Using spatial cues to improve videoconferencing,10.1145/142750.143070,131,0.636,314.5,190,1.0,1.0,35
33,Remote Collaboration & Telepresence,654,1991,chi,Disembodied Conduct,10.1145/108844.108859,144,0.699,410.0,304,1.0,1.0,36
33,Remote Collaboration & Telepresence,5264,2016,chi,Can Eye Help You?,10.1145/2858036.2858438,64,0.311,450.7,113,-0.010416666666666666,0.0,12
33,Remote Collaboration & Telepresence,1775,2006,chi,Comparing remote gesture technologies for supporting collaborative physical tasks,10.1145/1124772.1124951,94,0.456,435.3,135,0.48148148148148145,0.5,20
33,Remote Collaboration & Telepresence,3837,2013,chi,BeThere,10.1145/2470654.2470679,82,0.398,522.9,149,0.02702702702702703,0.0,16
34,CSCW Foundations,576,1991,chi,Experiences in the use of a media space,10.1145/108844.108888,24,0.173,256.0,306,0.5454545454545454,0.8888888888888888,36
34,CSCW Foundations,582,1991,chi,Two approaches to casual interaction over computer and video networks,10.1145/108844.108847,23,0.165,181.3,122,0.12195121951219512,0.25,36
34,CSCW Foundations,841,1992,chi,Portholes,10.1145/142750.142982,20,0.144,281.0,908,0.36,0.125,35
34,CSCW Foundations,847,1992,chi,Evaluating video as a technology for informal communication,10.1145/142750.142755,16,0.115,232.5,269,0.2894736842105263,0.6,35
34,CSCW Foundations,655,1991,chi,Effective sounds in complex systems,10.1145/108844.108857,17,0.122,96.6,317,1.0,1.0,35
34,CSCW Foundations,854,1992,chi,Realizing a video environment,10.1145/142750.142754,14,0.101,186.4,282,-0.11214953271028037,-0.36363636363636365,34
35,Cross-device & Large Displays,1216,1999,chi,Augmented surfaces,10.1145/302979.303113,68,0.54,459.4,682,0.10869565217391304,-0.15625,30
35,Cross-device & Large Displays,1145,1998,chi,A multiple device approach for supporting whiteboard-based interactions,10.1145/274644.274692,71,0.563,197.2,228,0.0,-0.02127659574468085,31
35,Cross-device & Large Displays,4832,2015,chi,Spatially-aware or Spatially-agnostic?,10.1145/2702123.2702287,24,0.19,530.3,65,-0.05714285714285714,-0.09523809523809523,16
35,Cross-device & Large Displays,1034,1996,chi,Dual device user interface design,10.1145/238386.238408,72,0.571,99.2,119,0.3125,0.42857142857142855,32
35,Cross-device & Large Displays,1741,2005,chi,A comparison of techniques for multi-display reaching,10.1145/1054972.1055024,65,0.516,237.5,111,0.008771929824561403,0.030303030303030304,23
35,Cross-device & Large Displays,4144,2014,chi,Conductor,10.1145/2556288.2557170,37,0.294,774.9,152,-0.05102040816326531,-0.11538461538461539,17
35,Cross-device & Large Displays,1241,1999,chi,i-LAND,10.1145/302979.303010,85,0.675,556.2,572,0.125,0.0,28
35,Cross-device & Large Displays,3007,2011,chi,Pass-them-around,10.1145/1978942.1979201,36,0.286,569.8,165,0.125,0.14583333333333334,17
36,UI Toolkits & Automatic Generation,481,1989,chi,Encapsulating interactive behaviors,10.1145/67449.67512,8,0.075,96.5,89,1.0,1.0,33
36,UI Toolkits & Automatic Generation,389,1988,chi,Perspectives on algorithm animation,10.1145/57167.57172,9,0.084,59.3,87,1.0,1.0,35
36,UI Toolkits & Automatic Generation,395,1988,chi,A knowledge-based user interface management system,10.1145/57167.57178,14,0.131,267.2,103,1.0,1.0,35
36,UI Toolkits & Automatic Generation,498,1990,chi,Data characterization for intelligent graphics presentation,10.1145/97243.97273,4,0.037,148.3,202,1.0,1.0,34
36,UI Toolkits & Automatic Generation,284,1986,chi,Creating dynamic interaction techniques by demonstration,10.1145/29933.275642,25,0.234,245.1,59,1.0,1.0,36
36,UI Toolkits & Automatic Generation,475,1989,chi,Constraint grammars--a new model for specifying graphical applications,10.1145/67449.67513,4,0.037,112.3,32,0.6,0.6,12
36,UI Toolkits & Automatic Generation,476,1989,chi,A programming language basis for user interface,10.1145/67449.67485,8,0.075,166.0,83,0.14285714285714285,0.16666666666666666,34
37,AR Authoring & Assembly,7906,2020,chi,"Creating Augmented and Virtual Reality Applications: Current Practices, Challenges, and Op",10.1145/3313831.3376722,28,0.239,397.0,270,-0.0273972602739726,-0.03125,6
37,AR Authoring & Assembly,1349,2000,chi,Alice,10.1145/332040.332481,54,0.462,39.4,214,0.5333333333333333,0.6666666666666666,25
37,AR Authoring & Assembly,7749,2020,chi,Pronto: Rapid Augmented Reality Video Prototyping Using Sketches and Enaction,10.1145/3313831.3376160,23,0.197,335.1,97,-0.12056737588652482,-0.13821138211382114,7
37,AR Authoring & Assembly,3816,2013,chi,Direct space-time trajectory control for visual media editing,10.1145/2470654.2466148,46,0.393,71.2,21,0.0,0.0,14
37,AR Authoring & Assembly,6698,2018,chi,ProtoAR,10.1145/3173574.3173927,33,0.282,568.7,95,0.14583333333333334,0.09523809523809523,9
37,AR Authoring & Assembly,3213,2011,chi,Data miming,10.1145/1978942.1979060,47,0.402,66.4,62,0.15,-0.3333333333333333,19
37,AR Authoring & Assembly,8045,2020,chi,XRDirector: A Role-Based Collaborative Immersive Authoring System,10.1145/3313831.3376637,25,0.214,352.0,79,-0.05555555555555555,-0.04938271604938271,6
37,AR Authoring & Assembly,1649,2004,chi,Designing a compelling user interface for morphing,10.1145/985692.985711,48,0.41,36.8,10,1.0,1.0,23
37,AR Authoring & Assembly,7123,2019,chi,360proto,10.1145/3290605.3300826,32,0.274,437.3,91,-0.16666666666666666,-0.3125,8
37,AR Authoring & Assembly,2235,2008,chi,K-sketch,10.1145/1357054.1357122,47,0.402,254.1,109,0.008849557522123894,-0.0273972602739726,22
38,Tabletop Collaboration,1866,2006,chi,Cooperative gestures,10.1145/1124772.1124952,16,0.229,76.7,254,0.10091743119266056,0.0,24
38,Tabletop Collaboration,3114,2011,chi,Enhancing genomic learning through tabletop interaction,10.1145/1978942.1979361,13,0.186,223.7,110,-0.03333333333333333,-0.13043478260869565,18
38,Tabletop Collaboration,1646,2004,chi,DiamondSpin,10.1145/985692.985714,21,0.3,165.7,333,-0.07086614173228346,-0.225,25
38,Tabletop Collaboration,3568,2012,chi,Of BATs and APEs,10.1145/2207676.2208355,5,0.071,167.4,106,0.0,0.022727272727272728,14
38,Tabletop Collaboration,2708,2010,chi,G-nome surfer,10.1145/1753326.1753539,14,0.2,113.7,72,0.0,0.0,19
38,Tabletop Collaboration,1878,2006,chi,Collaborative coupling over tabletop displays,10.1145/1124772.1124950,13,0.186,241.1,289,1.0,1.0,21
38,Tabletop Collaboration,1113,1997,chi,KidPad,10.1145/258549.258866,45,0.643,119.1,204,0.7058823529411765,1.0,29
38,Tabletop Collaboration,1279,1999,chi,Single display groupware,10.1145/302979.303064,44,0.629,473.8,486,0.06481481481481481,-0.06060606060606061,28
39,Public & Ambient Displays,3332,2012,chi,Urban HCI,10.1145/2207676.2207719,27,0.351,412.0,163,-0.025210084033613446,-0.11363636363636363,18
39,Public & Ambient Displays,2824,2010,chi,Interactivity and non-interactivity on tabletops,10.1145/1753326.1753723,34,0.442,40.4,17,0.009345794392523364,0.02702702702702703,19
39,Public & Ambient Displays,1417,2001,chi,The notification collage,10.1145/365024.365339,52,0.675,270.1,300,0.3191489361702128,0.3,24
39,Public & Ambient Displays,2220,2008,chi,"It's Mine, Don't Touch!",10.1145/1357054.1357255,45,0.584,789.6,455,0.6056338028169014,0.5555555555555556,20
39,Public & Ambient Displays,2740,2010,chi,Designing urban media façades,10.1145/1753326.1753670,32,0.416,415.0,243,1.0,1.0,20
39,Public & Ambient Displays,2839,2010,chi,Worlds of information,10.1145/1753326.1753669,37,0.481,364.6,136,-0.07608695652173914,-0.14285714285714285,19
39,Public & Ambient Displays,3352,2012,chi,Chained displays,10.1145/2207676.2207720,25,0.325,399.7,100,-0.09278350515463918,-0.09090909090909091,16
39,Public & Ambient Displays,1562,2003,chi,"Semi-public displays for small, co-located groups",10.1145/642611.642622,47,0.61,160.2,153,-0.015384615384615385,0.047619047619047616,23
39,Public & Ambient Displays,3387,2012,chi,Looking glass,10.1145/2207676.2207718,29,0.377,598.9,286,-0.05504587155963303,-0.08163265306122448,17
40,Real-time Groupware,8039,2020,chi,Collaborative Writing Across Multiple Artifact Ecologies,10.1145/3313831.3376422,2,0.067,60.9,33,-0.023255813953488372,-0.02857142857142857,7
40,Real-time Groupware,5450,2016,chi,"Dynamics, Multiplicity and Conceptual Blends in HCI",10.1145/2858036.2858530,3,0.1,32.2,24,0.05714285714285714,0.15384615384615385,8
40,Real-time Groupware,3953,2013,chi,"Write here, write now!",10.1145/2470654.2466123,3,0.1,50.9,40,0.5555555555555556,0.3333333333333333,14
40,Real-time Groupware,948,1995,chi,Learning to write together using groupware,10.1145/223904.223941,4,0.133,38.5,45,1.0,,15
40,Real-time Groupware,1653,2004,chi,Revealing delay in collaborative environments,10.1145/985692.985756,3,0.1,59.9,84,0.26666666666666666,0.14285714285714285,24
41,Social VR & Presence,8130,2020,chi,"""How do I make this thing smile?""",10.1145/3313831.3376606,35,0.38,400.2,79,1.0,1.0,7
41,Social VR & Presence,966,1995,chi,User embodiment in collaborative virtual environments,10.1145/223904.223935,62,0.674,102.5,377,1.0,1.0,33
41,Social VR & Presence,9385,2022,chi,Vibing Together: Dance Experiences in Social Virtual Reality,10.1145/3491102.3501828,23,0.25,455.4,73,-0.09420289855072464,-0.09420289855072464,6
41,Social VR & Presence,6955,2019,chi,Measuring and Understanding Photo Sharing Experiences in Social Virtual Reality,10.1145/3290605.3300897,46,0.5,434.6,95,0.0,0.0,9
41,Social VR & Presence,6347,2018,chi,Communication Behavior in Embodied Virtual Reality,10.1145/3173574.3173863,56,0.609,492.6,252,0.8333333333333334,0.75,10
41,Social VR & Presence,7480,2019,chi,Shaping Pro-Social Interaction in VR,10.1145/3290605.3300794,47,0.511,739.6,213,0.5227272727272727,0.39285714285714285,8
41,Social VR & Presence,1534,2003,chi,The impact of avatar realism and eye gaze control on perceived quality of communication in,10.1145/642611.642703,49,0.533,58.4,396,0.24561403508771928,0.4,24
42,Mixed Reality Rooms & Video,999,1996,chi,A palmtop display for dextrous manipulation with haptic sensation,10.1145/238386.238454,20,0.385,19.2,29,1.0,,16
42,Mixed Reality Rooms & Video,5258,2016,chi,SwiVRChair,10.1145/2858036.2858040,29,0.558,167.7,72,0.3157894736842105,0.34615384615384615,12
42,Mixed Reality Rooms & Video,6028,2017,chi,ShareVR,10.1145/3025453.3025683,19,0.365,375.1,300,0.06040268456375839,0.049586776859504134,9
42,Mixed Reality Rooms & Video,7408,2019,chi,RealityCheck,10.1145/3290605.3300577,10,0.192,177.9,131,-0.03151862464183381,-0.05357142857142857,7
42,Mixed Reality Rooms & Video,6609,2018,chi,The Dream is Collapsing,10.1145/3173574.3174057,11,0.212,257.8,107,0.07352941176470588,0.02247191011235955,8
42,Mixed Reality Rooms & Video,6687,2018,chi,Remixed Reality,10.1145/3173574.3173703,13,0.25,156.4,137,0.03608247422680412,0.007751937984496124,8
43,Live Streaming,3136,2011,chi,We want more,10.1145/1978942.1978983,37,0.569,128.6,31,0.16666666666666666,0.25,15
43,Live Streaming,6818,2018,chi,"You Watch, You Give, and You Engage",10.1145/3173574.3174040,23,0.354,546.6,289,-0.0625,-0.1038961038961039,11
43,Live Streaming,1924,2007,chi,Watching together,10.1145/1240624.1240756,42,0.646,305.9,124,0.8333333333333334,0.7,21
43,Live Streaming,5316,2016,chi,Meerkat and Periscope,10.1145/2858036.2858374,31,0.477,594.2,188,-0.2,-0.21052631578947367,14
43,Live Streaming,6087,2017,chi,"What Makes Live Events Engaging on Facebook Live, Periscope, and Snapchat",10.1145/3025453.3025642,25,0.385,371.5,219,-0.1111111111111111,-0.1038961038961039,12
43,Live Streaming,3276,2011,chi,Starcraft from the stands,10.1145/1978942.1979053,40,0.615,200.5,210,0.23333333333333334,0.125,16
43,Live Streaming,5646,2017,chi,Expanding Video Game Live-Streams with Enhanced Communication Channels,10.1145/3025453.3025708,19,0.292,354.8,78,-0.20634920634920634,-0.23684210526315788,12
43,Live Streaming,1842,2006,chi,Watching the cars go round and round,10.1145/1124772.1124955,46,0.708,163.5,41,0.0,-0.16666666666666666,26
43,Live Streaming,4282,2014,chi,Streaming on twitch,10.1145/2556288.2557048,38,0.585,840.2,659,0.16336633663366337,0.14035087719298245,15
44,Meeting Capture & Reading,1472,2002,chi,SCANMail,10.1145/503376.503426,13,0.2,385.1,94,0.021505376344086023,-0.09090909090909091,26
44,Meeting Capture & Reading,610,1991,chi,Expressive richness,10.1145/108844.108848,35,0.538,186.0,118,1.0,1.0,38
44,Meeting Capture & Reading,872,1994,chi,FILOCHAT,10.1145/191666.191763,28,0.431,460.4,172,0.05263157894736842,0.0,36
44,Meeting Capture & Reading,745,1992,chi,Working with audio,10.1145/142750.142877,33,0.508,314.4,64,0.3333333333333333,1.0,37
44,Meeting Capture & Reading,652,1991,chi,Managing a trois,10.1145/108844.108893,27,0.415,107.5,101,0.34782608695652173,0.75,38
44,Meeting Capture & Reading,856,1992,chi,Liveboard,10.1145/142750.143052,26,0.4,258.4,431,0.3076923076923077,0.375,37
44,Meeting Capture & Reading,1112,1997,chi,“I'll get that off the audio”,10.1145/258549.258704,23,0.354,343.9,152,-0.14285714285714285,-0.25,35
45,Distributed Cognition & Emergency Coordination,2472,2009,chi,Towards human-centered support for indoor navigation,10.1145/1518701.1518893,7,0.206,53.8,31,1.0,1.0,11
45,Distributed Cognition & Emergency Coordination,1622,2004,chi,Ubiquitous computing for firefighters,10.1145/985692.985778,15,0.441,135.7,103,0.2857142857142857,0.375,27
45,Distributed Cognition & Emergency Coordination,1910,2007,chi,Implicit coordination in firefighting practice,10.1145/1240624.1240734,7,0.206,97.1,75,-0.10526315789473684,-0.25,10
45,Distributed Cognition & Emergency Coordination,4984,2015,chi,Building a Birds Eye View,10.1145/2702123.2702313,5,0.147,99.9,26,0.014705882352941176,0.0,6
45,Distributed Cognition & Emergency Coordination,1753,2006,chi,Making action visible in time-critical work,10.1145/1124772.1124804,14,0.412,171.2,64,1.0,1.0,19
45,Distributed Cognition & Emergency Coordination,1884,2006,chi,Participatory design in emergency medical service,10.1145/1124772.1124798,12,0.353,111.1,108,0.35,0.2,26
45,Distributed Cognition & Emergency Coordination,1981,2007,chi,A study of emergency response work,10.1145/1240624.1240824,9,0.265,94.1,91,0.0,-0.25,14
46,Driver Distraction & Take-over,2753,2010,chi,"Cars, calls, and cognition",10.1145/1753326.1753518,15,0.5,133.0,62,-0.09090909090909091,-0.16666666666666666,21
46,Driver Distraction & Take-over,1932,2007,chi,iPod distraction,10.1145/1240624.1240665,18,0.6,130.1,80,0.1875,0.25,24
46,Driver Distraction & Take-over,2353,2009,chi,Focus on driving,10.1145/1518701.1518950,16,0.533,168.4,78,0.5,0.625,22
46,Driver Distraction & Take-over,4274,2014,chi,Evaluating multimodal driver displays under varying situational urgency,10.1145/2556288.2556988,11,0.367,142.2,98,0.6,0.6666666666666666,12
46,Driver Distraction & Take-over,2905,2011,chi,Fast or safe?,10.1145/1978942.1979009,12,0.4,71.5,33,0.12195121951219512,0.21428571428571427,18
46,Driver Distraction & Take-over,5566,2017,chi,Priming Drivers before Handover in Semi-Autonomous Cars,10.1145/3025453.3025507,7,0.233,178.4,102,0.07692307692307693,0.0,11
46,Driver Distraction & Take-over,2079,2007,chi,A cognitive constraint model of dual-task trade-offs in a highly dynamic driving task,10.1145/1240624.1240664,17,0.567,86.0,34,0.125,0.0,23
48,Automated Driving,4166,2014,chi,Partially intelligent automobiles and driving experience at the moment of system transitio,10.1145/2556288.2557370,2,0.091,21.5,30,1.0,1.0,10
48,Automated Driving,11591,2025,chi,What Did My Car Say? Impact of Autonomous Vehicle Explanation Errors and Driving Context O,10.1145/3706598.3713088,1,0.045,37.7,6,-0.08333333333333333,-0.08333333333333333,1
48,Automated Driving,9000,2021,chi,ExplAIn Yourself! Transparency for Positive UX in Autonomous Driving,10.1145/3411764.3446647,2,0.091,31.4,73,0.03225806451612903,0.03225806451612903,7
48,Automated Driving,8266,2020,chi,What a Driver Wants: User Preferences in Semi-Autonomous Vehicle Decision-Making,10.1145/3313831.3376644,5,0.227,57.7,37,0.5,0.5,5
48,Automated Driving,12531,2025,chi,OptiCarVis: Improving Automated Vehicle Functionality Visualizations Using Bayesian Optimi,10.1145/3706598.3713514,1,0.045,37.5,4,-0.03508771929824561,-0.03508771929824561,1
48,Automated Driving,8920,2021,chi,Little Road Driving HUD: Heads-Up Display Complexity Influences Drivers’ Perceptions of Au,10.1145/3411764.3445575,3,0.136,59.4,66,0.45454545454545453,0.45454545454545453,4
48,Automated Driving,8761,2021,chi,"Effects of Semantic Segmentation Visualization on Trust, Situation Awareness, and Cognitiv",10.1145/3411764.3445351,7,0.318,198.4,95,1.0,1.0,5
49,Car Navigation & Driver UIs,3587,2012,chi,The normal natural troubles of driving with GPS,10.1145/2207676.2208285,2,0.083,42.5,110,0.057692307692307696,0.03571428571428571,15
49,Car Navigation & Driver UIs,4842,2015,chi,You Can't Smoke Here,10.1145/2702123.2702269,2,0.083,50.2,8,1.0,1.0,6
49,Car Navigation & Driver UIs,1299,2000,chi,The effect of task conditions on the comprehensibility of synthetic speech,10.1145/332040.332451,2,0.083,30.1,38,1.0,1.0,20
49,Car Navigation & Driver UIs,2164,2008,chi,In-car gps navigation,10.1145/1357054.1357316,6,0.25,161.8,162,0.05555555555555555,0.15789473684210525,23
49,Car Navigation & Driver UIs,2716,2010,chi,Studying driver attention and behaviour for three configurations of GPS navigation in real,10.1145/1753326.1753517,3,0.125,57.2,85,-0.06666666666666667,0.0,16
50,Autonomous Vehicles & Pedestrians,8802,2021,chi,A Taxonomy of Vulnerable Road Users for HCI Based On A Systematic Literature Review,10.1145/3411764.3445480,22,0.218,418.0,93,-0.4074074074074074,-0.4074074074074074,7
50,Autonomous Vehicles & Pedestrians,7811,2020,chi,Towards Inclusive External Communication of Autonomous Vehicles for Pedestrians with Visio,10.1145/3313831.3376472,23,0.228,299.1,91,-0.020202020202020204,-0.012345679012345678,8
50,Autonomous Vehicles & Pedestrians,7655,2020,chi,Color and Animation Preferences for a Light Band eHMI in Interactions Between Automated Ve,10.1145/3313831.3376325,28,0.277,346.4,140,1.0,1.0,8
50,Autonomous Vehicles & Pedestrians,8082,2020,chi,A Longitudinal Video Study on Communicating Status and Intent for Self-Driving Vehicle Ped,10.1145/3313831.3376484,35,0.347,345.3,78,-0.09375,-0.07407407407407407,7
50,Autonomous Vehicles & Pedestrians,7638,2020,chi,"The Effects of Explicit Intention Communication, Conspicuous Sensors, and Pedestrian Attit",10.1145/3313831.3376197,31,0.307,215.6,77,1.0,1.0,8
50,Autonomous Vehicles & Pedestrians,6328,2018,chi,Communicating Awareness and Intent in Autonomous Vehicle-Pedestrian Interaction,10.1145/3173574.3174003,39,0.386,522.4,356,0.88,0.8571428571428571,9
50,Autonomous Vehicles & Pedestrians,634,1991,chi,PICTIVE---an exploration in participatory design,10.1145/108844.108896,42,0.416,39.4,234,0.6923076923076923,0.625,29
51,Cognitive Modeling & Mixed Small Topics,1501,2003,chi,Simple cognitive modeling in a complex cognitive architecture,10.1145/642611.642658,8,0.069,112.7,104,0.0,0.0,27
51,Cognitive Modeling & Mixed Small Topics,291,1986,chi,A model of mental model construction,10.1145/22627.22388,22,0.19,105.8,16,1.0,1.0,34
51,Cognitive Modeling & Mixed Small Topics,260,1986,chi,Predicting the time to recall computer command abbreviations,10.1145/29933.30857,26,0.224,99.6,56,0.25,0.0,35
51,Cognitive Modeling & Mixed Small Topics,518,1990,chi,Extensions of GOMS analyses to expert performance requiring perception of dynamic visual a,10.1145/97243.97262,20,0.172,162.2,126,0.7272727272727273,1.0,33
51,Cognitive Modeling & Mixed Small Topics,107,1982,chi,Analogy considered harmful,10.1145/800049.801816,13,0.112,117.0,262,1.0,1.0,34
51,Cognitive Modeling & Mixed Small Topics,1584,2004,chi,Predictive human performance modeling made easy,10.1145/985692.985750,6,0.052,127.6,292,0.5789473684210527,0.1111111111111111,26
51,Cognitive Modeling & Mixed Small Topics,242,1985,chi,A theory of stimulus-response compatibility applied to human-computer interaction,10.1145/317456.317495,27,0.233,76.2,18,1.0,1.0,36
