sub,sub_name,node,year,venue,title,doi,desc_in_sub,desc_share,spc_out,cited_by,cd,cd5,reach_depth
21,Behavior Sensing,16334,2018,imwut,Tracking Depression Dynamics in College Students Using Mobile Phone and Wearable Sensing,10.1145/3191775,115,0.415,992.5,353,-0.19135802469135801,-0.2631578947368421,15
21,Behavior Sensing,9650,2013,ubicomp,Supporting disease insight through data analysis,10.1145/2493432.2493507,179,0.646,245.4,103,0.06808510638297872,0.07692307692307693,24
21,Behavior Sensing,6963,2010,ubicomp,Social sensing for epidemiological behavior change,10.1145/1864349.1864394,172,0.621,109.8,227,1.0,1.0,25
21,Behavior Sensing,8917,2012,ubicomp,StressSense,10.1145/2370216.2370270,210,0.758,196.9,517,0.3333333333333333,0.24242424242424243,25
22,Stress & Mood Technology,5825,2009,chi,Clinical evaluations and collaborative design,10.1145/1518701.1519013,145,0.721,222.8,83,0.4222222222222222,0.38461538461538464,28
22,Stress & Mood Technology,8740,2012,chi,Engagement with online mental health interventions,10.1145/2207676.2208602,141,0.701,711.6,213,0.043209876543209874,-0.06870229007633588,27
22,Stress & Mood Technology,25260,2022,tochi,Designing for Emotion Regulation Interventions: An Agenda for HCI Theory and Research,10.1145/3569898,25,0.124,723.3,128,-0.0046439628482972135,-0.0046439628482972135,7
22,Stress & Mood Technology,14668,2017,chi,Self-tracking for Mental Wellness,10.1145/3025453.3025750,101,0.502,591.4,186,-0.03829787234042553,-0.06299212598425197,19
22,Stress & Mood Technology,17870,2019,chi,HCI and Affective Health,10.1145/3290605.3300475,88,0.438,1207.5,223,-0.023744292237442923,-0.040293040293040296,18
22,Stress & Mood Technology,11346,2014,chi,Under pressure,10.1145/2556288.2557165,132,0.657,306.7,170,0.3333333333333333,0.3870967741935484,23
22,Stress & Mood Technology,5527,2008,chi,Interactional empowerment,10.1145/1357054.1357157,132,0.657,173.2,88,0.022020725388601035,0.043478260869565216,31
22,Stress & Mood Technology,7866,2011,chi,In the mood,10.1145/1978942.1979379,143,0.711,366.5,139,0.041666666666666664,-0.007633587786259542,28
22,Stress & Mood Technology,16250,2018,chi,Pocket Skills,10.1145/3173574.3173972,86,0.428,578.4,168,-0.002717391304347826,0.0,15
23,Persuasive Health & Activity,4354,2006,chi,Design requirements for technologies that encourage physical activity,10.1145/1124772.1124840,137,0.867,1311.2,800,0.5458333333333333,0.39285714285714285,34
23,Persuasive Health & Activity,5347,2008,ubicomp,Flowers or a robot army?,10.1145/1409635.1409644,106,0.671,585.2,400,0.014084507042253521,0.03333333333333333,32
23,Persuasive Health & Activity,7148,2011,chi,How to evaluate technologies for health behavior change in HCI research,10.1145/1978942.1979396,76,0.481,739.1,418,0.010479041916167664,-0.025,30
23,Persuasive Health & Activity,3985,2006,ubicomp,Embedding Behavior Modification Strategies into a Consumer Electronic Device: A Case Study,10.1007/11853565_18,115,0.728,142.9,70,1.0,1.0,33
23,Persuasive Health & Activity,3996,2006,ubicomp,Fish’n’Steps: Encouraging Physical Activity with an Interactive Computer Game,10.1007/11853565_16,137,0.867,809.5,850,1.0,1.0,34
23,Persuasive Health & Activity,5470,2008,chi,Activity sensing in the wild,10.1145/1357054.1357335,120,0.759,1023.8,1128,0.08944954128440367,0.06382978723404255,33
24,Sleep & Family Routines,8928,2012,chi,ShutEye,10.1145/2207676.2208600,83,0.692,618.6,125,-0.01059322033898305,-0.04371584699453552,25
24,Sleep & Family Routines,1474,1996,assets,"EVA, an early vocalization analyzer: an empirical validity study of computer categorizatio",10.1145/228347.228358,82,0.683,48.8,7,1.0,1.0,33
24,Sleep & Family Routines,20486,2020,pacmhci,DreamCatcher: Exploring How Parents and School-Age Children can Track and Review Sleep Inf,10.1145/3392882,38,0.317,678.6,81,-0.06537890044576523,-0.06495726495726496,10
24,Sleep & Family Routines,13461,2016,chi,Changing Family Practices with Assistive Technology,10.1145/2858036.2858157,56,0.467,672.9,87,0.01603206412825651,0.007782101167315175,18
24,Sleep & Family Routines,14390,2017,cscw,From Personal Informatics to Family Informatics,10.1145/2998181.2998362,58,0.483,933.8,202,-0.09680451127819549,-0.08844765342960288,19
24,Sleep & Family Routines,11605,2015,cscw,Snack Buddy,10.1145/2675133.2675180,59,0.492,653.5,92,0.04326923076923077,-0.016216216216216217,21
24,Sleep & Family Routines,5336,2008,cscw,Are you sleeping?,10.1145/1460563.1460660,86,0.717,245.4,42,0.002364066193853428,0.0,31
24,Sleep & Family Routines,7579,2011,chi,Opportunities for computing technologies to support healthy sleep behaviors,10.1145/1978942.1979395,85,0.708,627.0,116,0.06465517241379311,0.014705882352941176,27
24,Sleep & Family Routines,4412,2006,chi,"""LINC-ing"" the family",10.1145/1124772.1124796,97,0.808,355.6,100,0.07211538461538461,0.015151515151515152,34
24,Sleep & Family Routines,7967,2012,ubicomp,Lullaby,10.1145/2370216.2370253,81,0.675,681.2,219,-0.058823529411764705,-0.16058394160583941,26
25,Parkinson's & Mobility Support,22522,2021,chi,Comparing Perspectives Around Human and Technology Support for Contact Tracing,10.1145/3411764.3445669,8,0.113,221.9,34,0.019498607242339833,0.019498607242339833,10
25,Parkinson's & Mobility Support,9028,2012,chi,Reducing compensatory motions in video games for stroke rehabilitation,10.1145/2207676.2208354,17,0.239,22.9,66,0.0,0.0,16
25,Parkinson's & Mobility Support,7563,2011,chi,Motivating mobility,10.1145/1978942.1979397,23,0.324,232.8,114,0.16883116883116883,0.0821917808219178,27
25,Parkinson's & Mobility Support,11546,2015,chi,Designing for and with People with Parkinson's,10.1145/2702123.2702310,13,0.183,174.4,45,0.0213903743315508,-0.023809523809523808,15
25,Parkinson's & Mobility Support,10393,2014,chi,GaitAssist,10.1145/2556288.2557278,14,0.197,79.4,85,0.03571428571428571,0.05555555555555555,23
25,Parkinson's & Mobility Support,22266,2021,chi,"Us and Them (and It): Social Orientation, Privacy Concerns, and Expected Use of Pandemic-T",10.1145/3411764.3445485,8,0.113,236.2,36,0.05084745762711865,0.05084745762711865,8
25,Parkinson's & Mobility Support,7483,2011,chi,Cueing for drooling in Parkinson's disease,10.1145/1978942.1979030,14,0.197,30.2,30,1.0,1.0,26
25,Parkinson's & Mobility Support,6620,2010,assets,Stroke therapy through motion-based games,10.1145/1878803.1878842,27,0.38,34.6,37,1.0,1.0,28
25,Parkinson's & Mobility Support,21497,2021,chi,Apps Against the Spread: Privacy Implications and User Acceptance of COVID-19-Related Smar,10.1145/3411764.3445517,7,0.099,235.0,59,0.16417910447761194,0.16417910447761194,9
26,Smart Home Automation,10432,2014,ubicomp,From today's augmented houses to tomorrow's smart homes,10.1145/2632048.2636076,72,0.362,709.4,188,-0.036988110964332896,-0.06115107913669065,24
26,Smart Home Automation,1729,1997,dis,Interactive systems in domestic environments,10.1145/263552.263617,165,0.829,226.2,85,1.0,1.0,46
26,Smart Home Automation,2280,1999,chi,The context toolkit,10.1145/302979.303126,148,0.744,160.9,1191,0.5862068965517241,0.5185185185185185,47
26,Smart Home Automation,10921,2014,chi,Practical trigger-action programming in the smart home,10.1145/2556288.2557420,73,0.367,884.4,385,0.07236842105263158,0.045454545454545456,24
26,Smart Home Automation,2191,1999,tochi,At home with the technology,10.1145/329693.329698,159,0.799,668.9,258,0.08745247148288973,0.0,45
26,Smart Home Automation,3061,2002,chi,Unremarkable computing,10.1145/503376.503448,150,0.754,734.9,369,0.6699029126213593,0.6190476190476191,44
26,Smart Home Automation,3989,2006,ubicomp,Principles of Smart Home Control,10.1007/11853565_2,117,0.588,843.8,362,0.025078369905956112,-0.1323529411764706,34
26,Smart Home Automation,3036,2002,dis,Designing for serendipity,10.1145/778712.778736,143,0.719,113.1,103,0.013888888888888888,0.05263157894736842,44
26,Smart Home Automation,7103,2011,chi,Home automation in the wild,10.1145/1978942.1979249,91,0.457,1022.1,464,0.08955223880597014,0.0,27
27,Youth Online Safety,11201,2014,cscw,Adolescent online safety,10.1145/2531602.2531696,140,0.864,172.6,58,1.0,1.0,24
27,Youth Online Safety,13027,2016,cscw,Managing Expectations,10.1145/2818048.2819928,128,0.79,867.6,141,0.022304832713754646,-0.039735099337748346,20
27,Youth Online Safety,11004,2014,chi,Involving children in content control,10.1145/2556288.2557128,136,0.84,556.5,69,0.2696629213483146,0.15789473684210525,25
27,Youth Online Safety,20485,2020,chi,Let's Talk about Sext,10.1145/3313831.3376400,54,0.333,875.8,86,-0.04408352668213457,-0.04591836734693878,13
27,Youth Online Safety,12935,2016,cscw,Not at the Dinner Table,10.1145/2818048.2819940,131,0.809,907.5,281,-0.03724928366762178,-0.06372549019607843,23
27,Youth Online Safety,14445,2017,cscw,Parental Control vs. Teen Self-Regulation,10.1145/2998181.2998352,113,0.698,1309.2,199,-0.13970588235294118,-0.13815789473684212,16
27,Youth Online Safety,11959,2015,cscw,"""Preventative"" vs. ""Reactive""",10.1145/2675133.2675293,132,0.815,571.1,115,0.15294117647058825,-0.11627906976744186,22
27,Youth Online Safety,16888,2018,chi,Safety vs. Surveillance,10.1145/3173574.3173698,104,0.642,1021.9,159,-0.0737913486005089,-0.0823045267489712,15
27,Youth Online Safety,7644,2011,chi,Social and technical challenges in parenting teens' social media use,10.1145/1978942.1979422,137,0.846,499.3,139,0.05137614678899083,0.02459016393442623,27
28,Usable Security & Phishing,2724,2001,chi,What makes Web sites credible?,10.1145/365024.365037,99,0.651,164.7,682,0.32608695652173914,0.4,33
28,Usable Security & Phishing,4358,2006,chi,Why phishing works,10.1145/1124772.1124861,94,0.618,344.6,1312,0.09523809523809523,-0.1111111111111111,31
28,Usable Security & Phishing,4137,2006,chi,Do security toolbars actually prevent phishing attacks?,10.1145/1124772.1124863,98,0.645,295.7,555,0.375,0.23076923076923078,32
28,Usable Security & Phishing,18539,2019,chi,Put Your Warning Where Your Link Is,10.1145/3290605.3300748,43,0.283,302.4,80,-0.08695652173913043,-0.06097560975609756,13
28,Usable Security & Phishing,4492,2007,chi,Protecting people from phishing,10.1145/1240624.1240760,92,0.605,207.4,280,0.0,-0.25,29
28,Usable Security & Phishing,5263,2008,chi,You've been warned,10.1145/1357054.1357219,83,0.546,314.0,611,0.11458333333333333,-0.058823529411764705,28
28,Usable Security & Phishing,26449,2023,chi,The Influence of Context on Response to Spear-Phishing Attacks: an In-Situ Deception Study,10.1145/3544548.3581170,15,0.099,277.5,24,-0.006825938566552901,-0.006825938566552901,4
29,Photo Sharing & Privacy,4355,2006,chi,Prototyping and sampling experience to evaluate ubiquitous computing privacy in the real w,10.1145/1124772.1124923,117,0.785,186.7,83,0.007590132827324478,-0.06818181818181818,38
29,Photo Sharing & Privacy,11047,2014,ubicomp,Privacy behaviors of lifeloggers using wearable cameras,10.1145/2632048.2632079,74,0.497,718.9,194,0.1645021645021645,0.09523809523809523,23
29,Photo Sharing & Privacy,3276,2003,chi,"Unpacking ""privacy"" for a networked world",10.1145/642611.642635,132,0.886,1017.6,967,0.6398601398601399,0.423728813559322,43
29,Photo Sharing & Privacy,3951,2005,chi,Privacy and proportionality,10.1145/1054972.1054986,119,0.799,153.2,75,-0.007518796992481203,-0.021739130434782608,39
29,Photo Sharing & Privacy,8399,2012,chi,Fighting for my space,10.1145/2207676.2207761,80,0.537,684.4,154,-0.08294930875576037,-0.14084507042253522,27
29,Photo Sharing & Privacy,4788,2007,chi,Over-exposed?,10.1145/1240624.1240683,116,0.779,574.1,277,0.0033444816053511705,-0.1323529411764706,30
29,Photo Sharing & Privacy,3124,2003,chi,Usability and privacy,10.1145/642611.642636,127,0.852,88.3,169,0.25806451612903225,0.35,41
29,Photo Sharing & Privacy,15894,2017,pacmhci,Effectiveness and Users' Experience of Obfuscation as a Privacy-Enhancing Technology for S,10.1145/3134702,49,0.329,748.1,104,-0.04,-0.03048780487804878,16
29,Photo Sharing & Privacy,7225,2011,chi,We're in it together,10.1145/1978942.1979420,83,0.557,741.7,249,0.011764705882352941,-0.02531645569620253,28
30,Authentication & Passwords,9217,2013,mobilehci,Patterns in the wild,10.1145/2493190.2493231,74,0.51,575.5,142,0.08695652173913043,0.057692307692307696,23
30,Authentication & Passwords,3202,2003,chi,Usability and biometric verification at the ATM interface,10.1145/642611.642639,112,0.772,105.1,119,1.0,1.0,32
30,Authentication & Passwords,5962,2009,chi,Can i borrow your phone?,10.1145/1518701.1518953,98,0.676,204.3,161,1.0,1.0,29
30,Authentication & Passwords,10059,2013,chi,Back-of-device authentication on smartphones,10.1145/2470654.2481330,65,0.448,413.8,128,-0.08839779005524862,-0.17142857142857143,26
30,Authentication & Passwords,15020,2017,chi,Understanding Shoulder Surfing in the Wild,10.1145/3025453.3025636,35,0.241,397.1,161,0.04672897196261682,0.0,17
30,Authentication & Passwords,4947,2008,chi,Undercover,10.1145/1357054.1357085,98,0.676,156.8,115,0.16981132075471697,0.25,30
30,Authentication & Passwords,7955,2012,chi,Touch me once and i know it's you!,10.1145/2207676.2208544,87,0.6,523.4,489,0.2602739726027397,0.2777777777777778,27
30,Authentication & Passwords,4726,2007,chi,Pictures at the ATM,10.1145/1240624.1240758,107,0.738,132.3,82,0.6666666666666666,0.6666666666666666,31
30,Authentication & Passwords,10391,2014,chi,"Now you see me, now you don't",10.1145/2556288.2557097,61,0.421,422.5,117,-0.13,-0.16666666666666666,22
30,Authentication & Passwords,5593,2009,chi,Vibrapass,10.1145/1518701.1518840,97,0.669,264.8,104,0.02702702702702703,-0.0625,29
31,Smart-home Privacy,5763,2009,ubicomp,A spotlight on security and privacy risks with future household robots,10.1145/1620545.1620564,97,0.746,67.9,151,0.19047619047619047,0.25,18
31,Smart-home Privacy,7780,2011,ubicomp,Living in a glass house,10.1145/2030112.2030118,96,0.738,378.6,107,0.12560386473429952,0.05970149253731343,27
31,Smart-home Privacy,18343,2019,chi,Who's In Control?,10.1145/3290605.3300498,70,0.538,1096.7,189,-0.03418803418803419,-0.04066985645933014,12
31,Smart-home Privacy,17588,2018,pacmhci,"Alexa, Are You Listening?",10.1145/3274371,84,0.646,1520.2,561,-0.02666666666666667,-0.052995391705069124,16
31,Smart-home Privacy,5206,2008,ubicomp,An empirical investigation of concerns of everyday tracking and recording technologies,10.1145/1409635.1409661,95,0.731,181.5,70,0.02040816326530612,-0.010416666666666666,30
31,Smart-home Privacy,18519,2019,chi,Defending My Castle,10.1145/3290605.3300428,75,0.577,960.1,129,-0.085,-0.08280254777070063,14
31,Smart-home Privacy,17304,2018,pacmhci,User Perceptions of Smart Home IoT Privacy,10.1145/3274469,78,0.6,1160.0,417,-0.028846153846153848,-0.035,15
31,Smart-home Privacy,5115,2008,ubicomp,Protecting your daily in-home activity information from a wireless snooping attack,10.1145/1409635.1409663,99,0.762,36.5,142,1.0,1.0,28
31,Smart-home Privacy,3677,2004,dis,Privacy risk models for designing privacy-sensitive ubiquitous computing systems,10.1145/1013115.1013129,109,0.838,151.4,248,-0.0035971223021582736,-0.15,41
31,Smart-home Privacy,19486,2019,pacmhci,Privacy Perceptions and Designs of Bystanders in Smart Homes,10.1145/3359161,64,0.492,1295.8,151,-0.10416666666666667,-0.08372093023255814,13
32,App Permissions & Policy,9314,2013,chi,Privacy as part of the app decision-making process,10.1145/2470654.2466466,94,0.77,562.2,310,0.022988505747126436,-0.2962962962962963,24
32,App Permissions & Policy,8877,2012,ubicomp,Expectation and purpose,10.1145/2370216.2370290,98,0.803,920.7,453,0.1260053619302949,0.07246376811594203,25
32,App Permissions & Policy,3696,2004,chi,Privacy policies as decision-making tools,10.1145/985692.985752,114,0.934,493.5,400,0.07127429805615551,0.0,28
32,App Permissions & Policy,4280,2006,chi,Evaluating interfaces for privacy policy rule authoring,10.1145/1124772.1124787,95,0.779,62.2,63,0.01834862385321101,0.0,27
32,App Permissions & Policy,6394,2010,chi,Standardizing privacy notices,10.1145/1753326.1753561,84,0.689,439.5,232,0.21212121212121213,0.4,23
32,App Permissions & Policy,12477,2015,chi,"Your Location has been Shared 5,398 Times!",10.1145/2702123.2702210,72,0.59,465.8,318,-0.00425531914893617,-0.033707865168539325,19
32,App Permissions & Policy,2751,2001,ubicomp,Privacy by Design — Principles of Privacy-Aware Ubiquitous Systems,10.1007/3-540-45427-6_23,115,0.943,96.2,538,0.192,0.13513513513513514,34
33,Deceptive Advertising Patterns,12353,2015,ubicomp,Mining consumer impulsivity from offline and online behavior,10.1145/2750858.2805828,97,0.808,52.3,12,0.5,0.3333333333333333,16
33,Deceptive Advertising Patterns,19649,2020,chi,Dark Patterns after the GDPR: Scraping Consent Pop-ups and Demonstrating their Influence,10.1145/3313831.3376321,81,0.675,1227.6,476,-0.052132701421800945,-0.04678362573099415,13
33,Deceptive Advertising Patterns,11306,2014,dis,Dark patterns in proxemic interactions,10.1145/2598510.2598541,101,0.842,620.5,168,0.16988416988416988,0.008333333333333333,21
33,Deceptive Advertising Patterns,18379,2019,chi,Impulse Buying,10.1145/3290605.3300472,96,0.8,497.1,80,-0.01891891891891892,-0.028455284552845527,15
33,Deceptive Advertising Patterns,17738,2018,pacmhci,Endorsements on Social Media,10.1145/3274388,93,0.775,116.8,72,0.18032786885245902,0.17777777777777778,15
33,Deceptive Advertising Patterns,21485,2021,chi,Dark Patterns and the Legal Requirements of Consent Banners: An Interaction Criticism Pers,10.1145/3411764.3445779,64,0.533,936.5,168,-0.0782608695652174,-0.0782608695652174,10
33,Deceptive Advertising Patterns,20376,2020,chi,UI Dark Patterns and Where to Find Them,10.1145/3313831.3376600,75,0.625,1172.0,252,-0.12467532467532468,-0.14,11
33,Deceptive Advertising Patterns,16444,2018,chi,The Dark (Patterns) Side of UX Design,10.1145/3173574.3174108,100,0.833,2057.8,803,0.0681044267877412,0.016666666666666666,16
33,Deceptive Advertising Patterns,19581,2019,pacmhci,Dark Patterns at Scale,10.1145/3359183,92,0.767,1733.2,647,-0.23129251700680273,-0.23300970873786409,14
34,Location Sharing & Privacy,3968,2005,ubicomp,A New Method for Auto-calibrated Object Tracking,10.1007/11551201_8,83,0.619,30.4,6,,,37
34,Location Sharing & Privacy,3809,2005,chi,Who gets to know what when,10.1145/1054972.1054987,85,0.634,428.9,139,0.06,0.07692307692307693,40
34,Location Sharing & Privacy,5536,2008,chi,From awareness to repartee,10.1145/1357054.1357134,78,0.582,658.8,141,-0.022727272727272728,-0.07216494845360824,31
34,Location Sharing & Privacy,3972,2005,ubicomp,"Control, Deception, and Communication: Evaluating the Deployment of a Location-Enhanced Me",10.1007/11551201_13,88,0.657,726.6,102,-0.030303030303030304,-0.10666666666666667,37
34,Location Sharing & Privacy,2759,2001,ubicomp,Low Cost Indoor Positioning System,10.1007/3-540-45427-6_5,87,0.649,85.6,97,1.0,1.0,40
34,Location Sharing & Privacy,5833,2009,chi,Who's viewed you?,10.1145/1518701.1519005,73,0.545,594.3,165,-0.02830188679245283,-0.12222222222222222,30
34,Location Sharing & Privacy,3956,2005,chi,Location disclosure to social relations,10.1145/1054972.1054985,95,0.709,1544.2,551,0.10975609756097561,-0.05454545454545454,39
34,Location Sharing & Privacy,5499,2008,chi,From awareness to repartee: sharing location within social groups,10.1145/1357054.1357134,78,0.582,658.8,185,-0.02280130293159609,-0.07216494845360824,31
35,Task Switching at Work,1095,1992,chi,A “pile” metaphor for supporting casual organization of information,10.1145/142750.143055,163,0.811,137.0,218,0.4305555555555556,0.5555555555555556,56
35,Task Switching at Work,3466,2004,chi,A diary study of task switching and interruptions,10.1145/985692.985715,145,0.721,1631.2,817,0.4714285714285714,0.05555555555555555,42
35,Task Switching at Work,4682,2007,chi,Disruption and recovery of computing tasks,10.1145/1240624.1240730,106,0.527,945.3,294,-0.1276595744680851,-0.1506849315068493,38
35,Task Switching at Work,1901,1997,chi,Elastic Windows,10.1145/258549.258720,161,0.801,185.8,115,-0.0375,-0.02127659574468085,45
35,Task Switching at Work,177,1983,chi,Evaluation and analysis of users' activity organization,10.1145/800045.801580,170,0.846,474.0,115,1.0,1.0,47
35,Task Switching at Work,5681,2009,chi,Self-interruption on the computer,10.1145/1518701.1518979,94,0.468,750.5,120,-0.09602649006622517,-0.1,32
35,Task Switching at Work,371,1986,chi,A comparison of tiled and overlapping windows,10.1145/22627.22356,162,0.806,98.0,104,1.0,,46
35,Task Switching at Work,3923,2005,chi,No task left behind?,10.1145/1054972.1055017,133,0.662,1067.0,489,-0.1270358306188925,-0.2261904761904762,39
35,Task Switching at Work,3606,2004,chi,"""Constant, constant, multi-tasking craziness""",10.1145/985692.985707,147,0.731,1542.2,705,0.3631578947368421,-0.10344827586206896,42
35,Task Switching at Work,2232,1999,uist,Time-machine computing,10.1145/320719.322582,161,0.801,369.1,241,0.03759398496240601,0.025,46
36,Notifications & Interruptibility,10657,2014,mobilehci,An in-situ study of mobile phone notifications,10.1145/2628363.2628364,95,0.519,1280.7,346,-0.09718670076726342,-0.1348314606741573,23
36,Notifications & Interruptibility,3175,2003,uist,"Rhythm modeling, visualizations and applications",10.1145/964696.964698,153,0.836,236.3,105,0.020242914979757085,-0.015873015873015872,42
36,Notifications & Interruptibility,2698,2001,chi,ConNexus to awarenex,10.1145/365024.365105,158,0.863,435.3,268,-0.06299212598425197,-0.24285714285714285,45
36,Notifications & Interruptibility,3020,2002,chi,"""I'd be overwhelmed, but it's just one more thing to do""",10.1145/503376.503394,167,0.913,675.5,236,0.13333333333333333,0.32432432432432434,44
36,Notifications & Interruptibility,2540,2000,cscw,Providing presence cues to telephone users,10.1145/358916.358978,171,0.934,386.0,147,0.009259259259259259,0.018867924528301886,46
36,Notifications & Interruptibility,3246,2003,chi,Predicting human interruptibility with sensors,10.1145/642611.642657,160,0.874,1096.4,295,0.39325842696629215,0.06060606060606061,43
36,Notifications & Interruptibility,10318,2014,chi,Large-scale assessment of mobile notifications,10.1145/2556288.2557189,108,0.59,1383.7,342,0.020477815699658702,-0.03731343283582089,25
36,Notifications & Interruptibility,3925,2005,chi,Using context-aware computing to reduce the perceived burden of interruptions from mobile ,10.1145/1054972.1055100,132,0.721,1295.1,363,0.14285714285714285,-0.08823529411764706,33
36,Notifications & Interruptibility,13559,2016,chi,My Phone and Me,10.1145/2858036.2858566,82,0.448,1372.6,258,-0.19029850746268656,-0.22695035460992907,20
36,Notifications & Interruptibility,11103,2014,ubicomp,InterruptMe,10.1145/2632048.2632062,99,0.541,1480.2,283,-0.1557377049180328,-0.16806722689075632,24
37,Social Network Sites at Work,5412,2008,chi,"Looking at, looking up or keeping up with people?",10.1145/1357054.1357213,95,0.609,518.9,1396,0.3270440251572327,0.23214285714285715,37
37,Social Network Sites at Work,3023,2002,cscw,Making web sites be places for social interaction,10.1145/587078.587098,114,0.731,37.1,105,0.018957345971563982,0.15,42
37,Social Network Sites at Work,2959,2002,chi,"Designing for improved social responsibility, user participation and content in on-line co",10.1145/503376.503446,115,0.737,31.1,43,1.0,,43
37,Social Network Sites at Work,4081,2006,cscw,A face(book) in the crowd,10.1145/1180875.1180901,113,0.724,522.3,1002,0.686046511627907,0.6875,39
37,Social Network Sites at Work,7859,2011,chi,Social capital on facebook,10.1145/1978942.1979023,55,0.353,392.6,648,0.06046511627906977,0.036585365853658534,33
37,Social Network Sites at Work,4948,2008,cscw,Motivations for social networking at work,10.1145/1460563.1460674,83,0.532,809.1,751,0.13725490196078433,0.08823529411764706,35
37,Social Network Sites at Work,1973,1998,chi,Are newsgroups virtual communities?,10.1145/274644.274694,127,0.814,62.0,89,1.0,1.0,43
37,Social Network Sites at Work,5915,2009,chi,Predicting tie strength with social media,10.1145/1518701.1518736,83,0.532,702.2,1383,0.4012345679012346,0.3561643835616438,35
38,Instant Messaging,2886,2002,chi,Hubbub,10.1145/503376.503409,91,0.632,194.0,149,-0.009316770186335404,-0.038461538461538464,42
38,Instant Messaging,1478,1996,cscw,Thunderwire,10.1145/240080.240262,93,0.646,136.7,89,0.21794871794871795,0.18181818181818182,43
38,Instant Messaging,9981,2013,mobilehci,What's up with whatsapp?,10.1145/2493190.2493225,53,0.368,550.5,575,0.38095238095238093,0.17073170731707318,26
38,Instant Messaging,11311,2014,cscw,Everyday dwelling with WhatsApp,10.1145/2531602.2531679,50,0.347,755.1,299,0.04504504504504504,-0.07272727272727272,23
38,Instant Messaging,2259,1999,chi,Socially translucent systems,10.1145/302979.302997,102,0.708,523.5,334,0.13973799126637554,0.16129032258064516,47
38,Instant Messaging,2518,2000,cscw,Interaction and outeraction,10.1145/358916.358975,98,0.681,953.4,1076,0.27358490566037735,0.18333333333333332,47
38,Instant Messaging,1239,1994,cscw,Life and death of new technology,10.1145/192844.192858,96,0.667,72.8,42,0.5555555555555556,0.4,48
38,Instant Messaging,15100,2017,chi,"Goodbye Text, Hello Emoji",10.1145/3025453.3025800,30,0.208,535.6,167,-0.014760147601476014,-0.0273224043715847,20
38,Instant Messaging,2973,2002,cscw,"The character, functions, and styles of instant messaging in the workplace",10.1145/587078.587081,86,0.597,606.3,369,-0.0797872340425532,-0.1111111111111111,41
39,Digital Self-control,13377,2016,chi,MyTime,10.1145/2858036.2858403,92,0.708,1444.9,141,-0.06003159557661927,-0.05865102639296188,19
39,Digital Self-control,10982,2014,chi,Hooked on smartphones,10.1145/2556288.2557366,107,0.823,858.7,195,0.12903225806451613,0.125,25
39,Digital Self-control,9190,2013,chi,Stories of the Smartphone in everyday discourse,10.1145/2470654.2466134,113,0.869,729.2,144,0.016224188790560472,0.005698005698005698,26
39,Digital Self-control,9927,2013,cscw,Managing mobile multitasking,10.1145/2441776.2441945,111,0.854,683.6,115,0.1274131274131274,0.12380952380952381,26
39,Digital Self-control,19591,2019,chi,Self-Control in Cyberspace,10.1145/3290605.3300361,67,0.515,1320.0,211,-0.057291666666666664,-0.06763285024154589,14
39,Digital Self-control,9802,2013,chi,"Limiting, leaving, and (re)lapsing",10.1145/2470654.2466446,110,0.846,948.4,316,0.2,0.2184873949579832,26
39,Digital Self-control,11758,2015,cscw,NUGU,10.1145/2675133.2675244,99,0.762,1476.7,176,-0.03929273084479371,-0.06074766355140187,21
39,Digital Self-control,16310,2018,imwut,What Makes Smartphone Use Meaningful or Meaningless?,10.1145/3191754,75,0.577,1384.2,207,-0.07876712328767123,-0.08791208791208792,16
39,Digital Self-control,13303,2016,chi,Lock n' LoL,10.1145/2858036.2858568,93,0.715,1394.3,109,-0.08902691511387163,-0.09274193548387097,19
39,Digital Self-control,4761,2007,chi,Project massive,10.1145/1240624.1240749,108,0.831,25.0,122,1.0,,26
40,Smartphone Usage Logging,8128,2012,ubicomp,Understanding and prediction of mobile application usage for smart phones,10.1145/2370216.2370243,44,0.367,525.7,274,0.55,0.5625,28
40,Smartphone Usage Logging,11009,2014,mobilehci,Contextual experience sampling of mobile application micro-usage,10.1145/2628363.2628367,38,0.317,691.3,161,0.10658307210031348,0.18309859154929578,24
40,Smartphone Usage Logging,4260,2006,chi,A large scale study of wireless search behavior,10.1145/1124772.1124877,62,0.517,145.8,284,1.0,1.0,39
40,Smartphone Usage Logging,13221,2016,chi,A Systematic Assessment of Smartphone Usage Gaps,10.1145/2858036.2858348,26,0.217,338.6,71,-0.053061224489795916,-0.04054054054054054,19
40,Smartphone Usage Logging,3050,2002,cscw,Voice-mail diary studies for naturalistic data capture under mobile conditions,10.1145/587078.587092,65,0.542,246.0,258,0.20202020202020202,0.09523809523809523,40
40,Smartphone Usage Logging,3019,2002,tochi,Beyond the handset,10.1145/513665.513669,67,0.558,39.1,78,0.010752688172043012,0.0,41
40,Smartphone Usage Logging,2573,2000,cscw,Going wireless,10.1145/358916.358991,68,0.567,109.8,244,0.1941747572815534,0.07142857142857142,45
40,Smartphone Usage Logging,12174,2015,ubicomp,Revisitation analysis of smartphone app use,10.1145/2750858.2807542,29,0.242,325.3,93,-0.04838709677419355,-0.08379888268156424,20
40,Smartphone Usage Logging,5524,2008,chi,A diary study of mobile information needs,10.1145/1357054.1357125,55,0.458,308.9,331,0.07258064516129033,0.029411764705882353,38
