sub,sub_name,node,year,venue,title,doi,desc_in_sub,desc_share,spc_out,cited_by,cd,cd5,reach_depth
0,Activity Recognition & Sensing,16739,2016,chi,FingerIO,10.1145/2858036.2858580,473,0.467,1724.0,401,-0.0072992700729927005,-0.037037037037037035,22
0,Activity Recognition & Sensing,17475,2016,ubicomp,Human respiration detection with commodity wifi devices,10.1145/2971648.2971744,484,0.478,1563.6,481,0.09900990099009901,-0.03571428571428571,19
0,Activity Recognition & Sensing,9381,2011,ubicomp,Accurate and privacy preserving cough sensing using a low-cost microphone,10.1145/2030112.2030163,666,0.658,419.9,227,0.08189655172413793,0.13414634146341464,27
0,Activity Recognition & Sensing,11527,2012,chi,SoundWave,10.1145/2207676.2208331,606,0.599,771.9,352,0.7910447761194029,0.6428571428571429,27
0,Activity Recognition & Sensing,7830,2009,ubicomp,Sonar-based measurement of user presence and attention,10.1145/1620545.1620559,607,0.6,164.7,82,1.0,1.0,28
0,Activity Recognition & Sensing,6935,2008,ubicomp,Pedestrian localisation for indoor environments,10.1145/1409635.1409651,589,0.582,135.5,488,0.7058823529411765,0.6666666666666666,27
0,Activity Recognition & Sensing,23640,2019,imwut,FarSense,10.1145/3351279,277,0.274,1720.7,424,-0.20710059171597633,-0.248,12
0,Activity Recognition & Sensing,4187,2004,ubicomp,Particle Filters for Location Estimation in Ubiquitous Computing: A Case Study,10.1007/978-3-540-30119-6_6,594,0.587,41.6,208,0.3157894736842105,0.2857142857142857,28
0,Activity Recognition & Sensing,20221,2018,imwut,C-FMCW Based Contactless Respiration Detection Using Acoustic Signal,10.1145/3161188,363,0.359,1340.9,177,0.17094017094017094,0.1111111111111111,14
0,Activity Recognition & Sensing,15518,2015,chi,Smart Homes that Monitor Breathing and Heart Rate,10.1145/2702123.2702200,545,0.539,1626.6,895,0.30456852791878175,0.26666666666666666,21
1,Touch & Multi-touch Input,3523,2002,chi,SmartSkin,10.1145/503376.503397,532,0.736,1815.9,633,-0.013136288998357963,-0.07936507936507936,44
1,Touch & Multi-touch Input,4998,2005,uist,Low-cost multi-touch sensing through frustrated total internal reflection,10.1145/1095034.1095054,454,0.628,2082.1,1046,-0.006153846153846154,-0.09183673469387756,39
1,Touch & Multi-touch Input,8838,2010,chi,The generalized perceived input point model and how to double touch accuracy by extracting,10.1145/1753326.1753413,281,0.389,1699.6,256,-0.09957627118644068,-0.12359550561797752,31
1,Touch & Multi-touch Input,1928,1996,uist,Tilting operations for small screen interfaces,10.1145/237091.237115,594,0.822,653.2,380,0.5275590551181102,0.6363636363636364,48
1,Touch & Multi-touch Input,4617,2004,chi,Pressure widgets,10.1145/985692.985754,459,0.635,1955.3,312,0.16352201257861634,0.024691358024691357,42
1,Touch & Multi-touch Input,458,1986,chi,A study in two-handed input,10.1145/22627.22390,603,0.834,686.6,253,1.0,,62
1,Touch & Multi-touch Input,5482,2006,chi,Precise selection techniques for multi-touch screens,10.1145/1124772.1124963,421,0.582,1674.9,376,-0.04201680672268908,-0.11067193675889328,38
1,Touch & Multi-touch Input,780,1990,chi,The design space of input devices,10.1145/97243.97263,592,0.819,150.2,234,0.25,0.0,54
1,Touch & Multi-touch Input,2255,1997,chi,"The design of a GUI paradigm based on tablets, two-hands, and transparency",10.1145/258549.258574,596,0.824,1144.8,157,-0.010101010101010102,-0.1016949152542373,49
1,Touch & Multi-touch Input,604,1988,chi,An empirical comparison of pie vs. linear menus,10.1145/57167.57182,621,0.859,734.3,461,0.75,0.75,55
2,Hand Sensing & Input,1693,1995,chi,Applying electric field sensing to human-computer interfaces,10.1145/223904.223940,534,0.79,458.7,250,0.13190184049079753,0.031746031746031744,52
2,Hand Sensing & Input,5831,2007,chi,Intimate interfaces in action,10.1145/1240624.1240747,542,0.802,563.4,90,0.01694915254237288,0.057692307692307696,35
2,Hand Sensing & Input,11175,2012,uist,Digits,10.1145/2380116.2380139,461,0.682,3756.2,426,-0.05025125628140704,-0.104,29
2,Hand Sensing & Input,2060,1997,chi,“Body coupled FingerRing”,10.1145/258549.258636,532,0.787,437.7,176,0.28,0.2727272727272727,46
2,Hand Sensing & Input,9935,2011,uist,OmniTouch,10.1145/2047196.2047255,487,0.72,3125.8,556,-0.08721804511278196,-0.14074074074074075,30
2,Hand Sensing & Input,17904,2016,uist,ViBand,10.1145/2984511.2984582,278,0.411,3150.3,263,-0.13882863340563992,-0.15471698113207547,20
2,Hand Sensing & Input,7286,2009,uist,Abracadabra,10.1145/1622176.1622199,520,0.769,2564.6,263,0.062111801242236024,-0.11214953271028037,33
2,Hand Sensing & Input,8953,2010,chi,Skinput,10.1145/1753326.1753394,519,0.768,3990.9,686,0.29273504273504275,0.23529411764705882,32
2,Hand Sensing & Input,6394,2008,uist,Scratch input,10.1145/1449715.1449747,533,0.788,690.4,166,0.208,0.08695652173913043,34
2,Hand Sensing & Input,4957,2005,chi,Toward subtle intimate interfaces for mobile devices using an EMG controller,10.1145/1054972.1055039,543,0.803,449.0,97,0.02284263959390863,0.005208333333333333,36
3,Gaze in VR,21025,2018,chi,Pinpointing,10.1145/3173574.3173655,175,0.29,2659.1,286,-0.147239263803681,-0.16055045871559634,16
3,Gaze in VR,36,1981,siggraph,Gaze-orchestrated dynamic windows,10.1145/800224.806796,482,0.798,346.4,128,1.0,,56
3,Gaze in VR,616,1988,chi,Grasping reality through illusion---interactive graphics serving science,10.1145/57167.57168,488,0.808,306.3,231,1.0,1.0,61
3,Gaze in VR,360,1986,chi,An evaluation of an eye tracker as a device for computer input2,10.1145/29933.275627,485,0.803,642.1,381,1.0,1.0,56
3,Gaze in VR,2665,1999,chi,Manual and gaze input cascaded (MAGIC) pointing,10.1145/302979.303053,421,0.697,1438.2,672,0.06375838926174497,0.1111111111111111,47
3,Gaze in VR,16107,2015,uist,Orbits,10.1145/2807442.2807499,243,0.402,1735.5,261,-0.09131403118040089,-0.13909774436090225,24
3,Gaze in VR,11887,2013,ubicomp,Pursuits,10.1145/2493432.2493477,263,0.435,1445.2,275,-0.08010335917312661,-0.10625,26
3,Gaze in VR,23897,2019,uist,Eye&amp;Head,10.1145/3332165.3347921,112,0.185,1359.3,122,-0.13545816733067728,-0.15343915343915343,14
3,Gaze in VR,28,1980,siggraph,“Put-that-there”,10.1145/800250.807503,496,0.821,640.3,1447,1.0,1.0,66
3,Gaze in VR,446,1986,siggraph,Image rendering by adaptive refinement,10.1145/15922.15889,489,0.81,45.7,27,1.0,1.0,62
4,Pointing & Target Selection,1253,1992,chi,Extending Fitts' law to two-dimensional tasks,10.1145/142750.142794,465,0.842,952.1,612,0.3257918552036199,0.23076923076923078,51
4,Pointing & Target Selection,167,1982,chi,User perceptual mechanisms in the search of computer command menus,10.1145/800049.801779,433,0.784,376.3,177,1.0,1.0,58
4,Pointing & Target Selection,810,1990,chi,Powermice and user performance,10.1145/97243.97276,466,0.844,199.9,91,1.0,1.0,52
4,Pointing & Target Selection,1003,1991,chi,A comparison of input devices in element pointing and dragging tasks,10.1145/108844.108868,480,0.87,777.8,367,0.4603174603174603,0.3333333333333333,54
4,Pointing & Target Selection,4586,2004,ijhcs,"Towards a standard for pointing device evaluation, perspectives on 27 years of Fitts’ law ",10.1016/j.ijhcs.2004.09.001,317,0.574,2518.9,1056,0.10025706940874037,-0.028985507246376812,41
4,Pointing & Target Selection,4943,2005,chi,The bubble cursor,10.1145/1054972.1055012,345,0.625,2147.3,591,-0.06040268456375839,-0.3380281690140845,40
4,Pointing & Target Selection,4495,2004,chi,Semantic pointing,10.1145/985692.985758,378,0.685,1798.5,294,-0.07547169811320754,-0.08620689655172414,42
4,Pointing & Target Selection,3570,2002,chi,More than dotting the i's --- foundations for crossing-based interfaces,10.1145/503376.503390,416,0.754,1487.7,369,0.22044728434504793,0.23076923076923078,44
4,Pointing & Target Selection,12533,2013,chi,FFitts law,10.1145/2470654.2466180,154,0.279,1791.7,233,-0.14497041420118342,-0.13114754098360656,26
4,Pointing & Target Selection,794,1990,chi,How does Fitts' law fit pointing and dragging?,10.1145/97243.97278,482,0.873,359.5,110,1.0,1.0,55
5,Information Navigation,1376,1993,siggraph,Toolglass and magic lenses,10.1145/166117.166126,271,0.622,1326.9,1154,0.3609625668449198,0.1896551724137931,54
5,Information Navigation,33,1981,siggraph,"Tablet-based valuators that provide one, two, or three degrees of freedom",10.1145/800224.806794,352,0.807,242.2,61,0.7272727272727273,0.5,65
5,Information Navigation,642,1989,uist,Hands-on interaction with virtual environments,10.1145/73660.73663,353,0.81,164.6,118,0.08888888888888889,-0.1,60
5,Information Navigation,1369,1993,siggraph,Pad,10.1145/166117.166125,276,0.633,1347.2,545,0.09236947791164658,-0.12,55
5,Information Navigation,46,1981,siggraph,Variational geometry in computer-aided design,10.1145/800224.806803,352,0.807,90.6,162,1.0,1.0,63
5,Information Navigation,1555,1994,uist,Pad++,10.1145/192426.192435,240,0.55,1491.1,637,0.02040816326530612,-0.034482758620689655,52
5,Information Navigation,628,1988,siggraph,A study in interactive 3-D rotation using 2-D control devices,10.1145/54852.378497,351,0.805,134.0,136,0.2608695652173913,0.25,60
5,Information Navigation,473,1986,chi,A hand gesture interface device,10.1145/29933.275628,354,0.812,117.4,218,0.1794871794871795,1.0,61
5,Information Navigation,442,1986,chi,Generalized fisheye views,10.1145/22627.22342,327,0.75,1646.3,887,1.0,1.0,58
5,Information Navigation,890,1991,chi,The perspective wall,10.1145/108844.108870,333,0.764,1593.3,702,0.3275862068965517,0.4,58
6,Text Entry,13793,2014,chi,Uncertain text entry on mobile devices,10.1145/2556288.2557412,196,0.497,1460.9,81,-0.07872340425531915,-0.08974358974358974,23
6,Text Entry,2115,1997,chi,MedSpeak,10.1145/258549.258829,341,0.865,69.0,61,0.11904761904761904,0.09090909090909091,50
6,Text Entry,2692,1999,chi,Patterns of entry and correction in large vocabulary continuous speech recognition systems,10.1145/302979.303160,340,0.863,305.8,276,0.272,0.13636363636363635,46
6,Text Entry,4295,2004,uist,SHARK <sup>2</sup>,10.1145/1029632.1029640,277,0.703,2083.4,414,-0.1095890410958904,-0.07352941176470588,39
6,Text Entry,14188,2014,chi,Vulture,10.1145/2556288.2556964,168,0.426,1608.6,156,-0.0649895178197065,-0.07488986784140969,24
6,Text Entry,19216,2017,chi,"Tap, Dwell or Gesture?",10.1145/3025453.3025964,130,0.33,1567.9,167,-0.06,-0.0728744939271255,19
6,Text Entry,3130,2000,uist,The metropolis keyboard - an exploration of quantitative techniques for virtual keyboard d,10.1145/354401.354424,330,0.838,569.3,288,-0.053475935828877004,-0.2,45
6,Text Entry,1692,1995,dis,Technology-driven design of speech recognition systems,10.1145/225434.225437,342,0.868,75.9,20,0.023255813953488372,0.0,51
6,Text Entry,15646,2015,chi,VelociTap,10.1145/2702123.2702135,174,0.442,2277.9,127,-0.17491749174917492,-0.17073170731707318,22
6,Text Entry,2783,1999,chi,The design and evaluation of a high-performance soft keyboard,10.1145/302979.302983,345,0.876,1134.8,416,0.49640287769784175,0.20689655172413793,47
7,Gesture Elicitation & Recognition,10084,2011,chi,User-defined motion gestures for mobile interaction,10.1145/1978942.1978971,131,0.384,1892.6,423,-0.12735849056603774,-0.11659192825112108,31
7,Gesture Elicitation & Recognition,15974,2015,chi,Formalizing Agreement Analysis for Elicitation Studies,10.1145/2702123.2702223,92,0.27,1537.4,233,-0.06481481481481481,-0.0847457627118644,22
7,Gesture Elicitation & Recognition,7851,2009,chi,User-defined gestures for surface computing,10.1145/1518701.1518866,192,0.563,3519.9,1293,0.34429065743944637,0.11855670103092783,33
7,Gesture Elicitation & Recognition,1613,1995,chi,Implicit structure for pen-based systems within a freeform interaction paradigm,10.1145/223904.223970,273,0.801,479.3,79,-0.06716417910447761,-0.24324324324324326,53
7,Gesture Elicitation & Recognition,1006,1991,siggraph,Specifying gestures by example,10.1145/122718.122753,280,0.821,1484.1,781,0.5866666666666667,0.25,53
7,Gesture Elicitation & Recognition,1587,1995,chi,Finding and using implicit structure in human-organized spatial layouts of information,10.1145/223904.223949,275,0.806,225.3,149,0.046296296296296294,0.1111111111111111,54
7,Gesture Elicitation & Recognition,1622,1995,chi,Recognition accuracy and user acceptance of pen interfaces,10.1145/223904.223972,274,0.804,124.1,91,1.0,1.0,52
7,Gesture Elicitation & Recognition,6071,2007,uist,"Gestures without libraries, toolkits or training: a $1 recognizer for user interface proto",10.1145/1294211.1294238,195,0.572,2347.5,815,0.03139013452914798,0.0,38
7,Gesture Elicitation & Recognition,1563,1994,uist,A perceptually-supported sketch editor,10.1145/192426.192494,277,0.812,495.1,97,1.0,1.0,55
8,Performance Modelling & Latency,353,1986,chi,Predicting the time to recall computer command abbreviations,10.1145/29933.30857,86,0.278,135.9,56,0.2857142857142857,0.0,59
8,Performance Modelling & Latency,326,1985,chi,A theory of stimulus-response compatibility applied to human-computer interaction,10.1145/317456.317495,87,0.282,75.6,18,1.0,1.0,60
8,Performance Modelling & Latency,425,1986,chi,A model of mental model construction,10.1145/22627.22388,80,0.259,105.3,16,1.0,1.0,59
8,Performance Modelling & Latency,2027,1996,tochi,The GOMS family of user interface analysis techniques,10.1145/235833.236054,64,0.207,521.6,685,0.631578947368421,0.3125,52
8,Performance Modelling & Latency,717,1989,chi,Programmable user models for predictive evaluation of interface designs,10.1145/67449.67453,79,0.256,212.1,131,0.47368421052631576,0.0,58
8,Performance Modelling & Latency,720,1989,chi,Cumulating the science of HCI: from s-R compatibility to transcription typing,10.1145/67449.67472,79,0.256,129.1,57,0.4166666666666667,1.0,58
8,Performance Modelling & Latency,11409,2012,uist,Designing for low-latency direct-touch input,10.1145/2380116.2380174,46,0.149,781.8,194,0.125,0.10743801652892562,28
8,Performance Modelling & Latency,15605,2015,chi,How Much Faster is Fast Enough?,10.1145/2702123.2702300,33,0.107,528.8,87,-0.13580246913580246,-0.10256410256410256,19
8,Performance Modelling & Latency,13941,2014,chi,In the blink of an eye,10.1145/2556288.2557037,36,0.117,512.2,60,-0.06040268456375839,-0.12698412698412698,20
8,Performance Modelling & Latency,11740,2013,chi,How fast is fast enough?,10.1145/2470654.2481317,44,0.142,885.1,157,-0.05865102639296188,-0.10687022900763359,27
9,Telepresence & Remote Collaboration,993,1991,chi,Disembodied Conduct,10.1145/108844.108859,487,0.802,637.5,304,1.0,1.0,55
9,Telepresence & Remote Collaboration,14241,2014,uist,World-stabilized annotations and virtual scene navigation for remote collaboration,10.1145/2642918.2647372,241,0.397,1474.7,192,-0.01744186046511628,-0.02631578947368421,23
9,Telepresence & Remote Collaboration,21062,2018,chi,Mini-Me,10.1145/3173574.3173620,163,0.269,1960.1,351,-0.09523809523809523,-0.10839160839160839,16
9,Telepresence & Remote Collaboration,615,1988,cscw,Video conferencing as a technology to support group work: a review of its failures,10.1145/62266.62268,472,0.778,85.7,171,1.0,1.0,59
9,Telepresence & Remote Collaboration,24175,2019,uist,Loki,10.1145/3332165.3347872,91,0.15,1521.3,161,-0.07061068702290077,-0.07788944723618091,13
9,Telepresence & Remote Collaboration,1201,1992,chi,ClearBoard,10.1145/142750.142977,484,0.797,945.7,530,0.15463917525773196,0.07407407407407407,53
9,Telepresence & Remote Collaboration,850,1990,chi,VideoDraw: a video interface for collaborative drawing,10.1145/97243.97302,470,0.774,361.8,195,0.3434343434343434,0.06451612903225806,57
9,Telepresence & Remote Collaboration,16497,2016,cscw,Room2Room,10.1145/2818048.2819965,179,0.295,1485.1,215,-0.07407407407407407,-0.039473684210526314,23
9,Telepresence & Remote Collaboration,17717,2016,uist,Holoportation,10.1145/2984511.2984517,173,0.285,2295.3,651,-0.08743169398907104,-0.06635071090047394,18
9,Telepresence & Remote Collaboration,893,1991,chi,VideoWhiteboard,10.1145/108844.108932,489,0.806,678.9,241,0.725,0.45,56
10,AR Authoring & Prototyping,22978,2019,chi,360proto,10.1145/3290605.3300826,195,0.43,1386.2,91,-0.15333333333333332,-0.22018348623853212,14
10,AR Authoring & Prototyping,21060,2018,chi,ProtoAR,10.1145/3173574.3173927,202,0.445,1541.6,95,0.0,-0.03651685393258427,18
10,AR Authoring & Prototyping,25416,2020,chi,Pronto: Rapid Augmented Reality Video Prototyping Using Sketches and Enaction,10.1145/3313831.3376160,176,0.388,1750.3,97,-0.10304449648711944,-0.12010443864229765,13
10,AR Authoring & Prototyping,7182,2008,tog,Automated generation of interactive 3D exploded view diagrams,10.1145/1399504.1360700,231,0.509,36.4,36,1.0,1.0,29
10,AR Authoring & Prototyping,25584,2020,chi,"Creating Augmented and Virtual Reality Applications: Current Practices, Challenges, and Op",10.1145/3313831.3376722,179,0.394,1319.3,270,-0.020671834625323,-0.031609195402298854,12
10,AR Authoring & Prototyping,4593,2004,uist,DART,10.1145/1029632.1029669,237,0.522,799.6,263,0.1378299120234604,0.1095890410958904,36
10,AR Authoring & Prototyping,36115,2024,chi,LLMR: Real-time Prompting of Interactive Worlds using Large Language Models,10.1145/3613904.3642579,37,0.081,1252.1,110,0.19696969696969696,0.19696969696969696,4
10,AR Authoring & Prototyping,11033,2012,uist,DuploTrack,10.1145/2380116.2380167,229,0.504,570.8,106,-0.006896551724137931,-0.017699115044247787,28
10,AR Authoring & Prototyping,4089,2003,chi,Comparative effectiveness of augmented reality in object assembly,10.1145/642611.642626,263,0.579,256.0,590,0.8666666666666667,0.25,30
10,AR Authoring & Prototyping,3167,2000,chi,Alice,10.1145/332040.332481,241,0.531,116.9,214,0.15151515151515152,0.27586206896551724,45
11,Avatars & Presence,20704,2018,chi,Communication Behavior in Embodied Virtual Reality,10.1145/3173574.3173863,161,0.358,1296.3,252,0.3902439024390244,0.32323232323232326,18
11,Avatars & Presence,27073,2021,pacmhci,"Body, Avatar, and Me",10.1145/3432938,90,0.2,1759.7,312,-0.04573547589616811,-0.04573547589616811,10
11,Avatars & Presence,26561,2020,pacmhci,"""Talking without a Voice""",10.1145/3415246,100,0.222,1588.1,233,0.015873015873015872,0.010482180293501049,11
11,Avatars & Presence,3780,2002,siggraph,Physiological measures of presence in stressful virtual environments,10.1145/566570.566630,259,0.576,273.9,475,0.10655737704918032,0.5,38
11,Avatars & Presence,8901,2010,ieeevr,The contribution of real-time mirror reflections of motor actions on virtual body ownershi,10.1109/vr.2010.5444805,254,0.564,107.2,252,1.0,1.0,22
11,Avatars & Presence,7719,2009,chi,Body and mind,10.1145/1518701.1518877,257,0.571,573.2,442,0.22274881516587677,0.13333333333333333,29
11,Avatars & Presence,23340,2019,chi,Shaping Pro-Social Interaction in VR,10.1145/3290605.3300794,123,0.273,1463.0,213,0.07630522088353414,0.018072289156626505,13
11,Avatars & Presence,26636,2020,chiplay,Falling Asleep Together: What Makes Activities in Social Virtual Reality Meaningful to Use,10.1145/3410404.3414266,98,0.218,1326.2,161,-0.0421216848673947,-0.05156537753222836,11
11,Avatars & Presence,14638,2015,ieeevr,Avatar anthropomorphism and illusion of body ownership in VR,10.1109/vr.2015.7223379,248,0.551,81.0,136,1.0,1.0,22
11,Avatars & Presence,17402,2016,ieeevr,The role of interaction in virtual embodiment: Effects of the virtual hand representation,10.1109/vr.2016.7504682,244,0.542,558.2,337,0.34951456310679613,0.17307692307692307,21
12,VR Locomotion,21349,2018,tog,Towards virtual reality infinite walking,10.1145/3197517.3201294,145,0.336,984.9,201,-0.08064516129032258,-0.09871244635193133,16
12,VR Locomotion,21351,2018,tog,In the blink of an eye,10.1145/3197517.3201335,122,0.282,830.5,127,-0.057803468208092484,-0.07086614173228346,13
12,VR Locomotion,17161,2016,chi,VR-STEP,10.1145/2858036.2858084,182,0.421,902.1,141,-0.05371900826446281,-0.06711409395973154,22
12,VR Locomotion,2193,1997,siggraph,Quantifying immersion in virtual reality,10.1145/258734.258744,291,0.674,113.0,338,0.06666666666666667,0.05,47
12,VR Locomotion,1652,1995,tochi,Taking steps,10.1145/210079.210084,306,0.708,453.5,708,1.0,1.0,47
12,VR Locomotion,1332,1993,uist,A toolset for navigation in virtual environments,10.1145/168642.168658,270,0.625,166.2,287,0.6111111111111112,0.375,51
12,VR Locomotion,17689,2016,chiplay,Point &amp; Teleport Locomotion Technique for Virtual Reality,10.1145/2967934.2968105,192,0.444,834.7,448,0.3496932515337423,0.27906976744186046,21
12,VR Locomotion,2298,1997,uist,The omni-directional treadmill,10.1145/263407.263550,292,0.676,407.7,369,0.5857142857142857,0.16666666666666666,47
12,VR Locomotion,2812,1999,siggraph,"Walking &gt; walking-in-place &gt; flying, in virtual environments",10.1145/311535.311589,286,0.662,1575.9,899,0.16129032258064516,0.0,46
13,Groupware & Tabletops,1284,1992,chi,Liveboard,10.1145/142750.143052,306,0.775,450.1,431,0.2894736842105263,0.34375,54
13,Groupware & Tabletops,2757,1999,chi,i-LAND,10.1145/302979.303010,265,0.671,1273.6,572,0.027522935779816515,-0.017241379310344827,47
13,Groupware & Tabletops,4298,2004,cscw,Territoriality in collaborative tabletop workspaces,10.1145/1031607.1031655,118,0.299,1656.1,616,0.17321016166281755,-0.09183673469387756,41
13,Groupware & Tabletops,556,1988,cscw,A use of drawing surfaces in different collaborative settings,10.1145/62266.62286,302,0.765,504.7,223,0.8064516129032258,0.75,58
13,Groupware & Tabletops,2256,1997,uist,Pick-and-drop,10.1145/263407.263505,296,0.749,1297.0,607,0.10471976401179942,-0.011111111111111112,49
13,Groupware & Tabletops,2002,1996,chi,Dual device user interface design,10.1145/238386.238408,297,0.752,277.4,119,0.11711711711711711,0.17647058823529413,50
13,Groupware & Tabletops,2676,1999,chi,Augmented surfaces,10.1145/302979.303113,260,0.658,1356.7,682,-0.03536977491961415,-0.09166666666666666,47
13,Groupware & Tabletops,565,1988,cscw,Capturing the capture concepts: a case study in the design of computer-supported meeting e,10.1145/62266.62287,341,0.863,337.9,141,1.0,1.0,58
13,Groupware & Tabletops,11351,2012,uist,Cross-device interaction via micro-mobility and f-formations,10.1145/2380116.2380121,81,0.205,1318.4,215,-0.03496503496503497,-0.05555555555555555,26
13,Groupware & Tabletops,991,1991,chi,Managing a trois,10.1145/108844.108893,316,0.8,277.4,101,0.24358974358974358,0.34615384615384615,56
14,Immersive Mixed Reality,30118,2022,chi,Where Should We Put It? Layout and Placement Strategies of Documents in Augmented Reality ,10.1145/3491102.3501946,62,0.158,1055.9,83,-0.0898876404494382,-0.0898876404494382,8
14,Immersive Mixed Reality,19882,2017,uist,ImAxes,10.1145/3126594.3126613,142,0.361,1017.3,217,0.09872611464968153,0.09392265193370165,13
14,Immersive Mixed Reality,29036,2021,uist,SemanticAdapt: Optimization-based Adaptation of Mixed Reality Layouts Leveraging Virtual-P,10.1145/3472749.3474750,80,0.204,1138.2,134,-0.1272264631043257,-0.1272264631043257,9
14,Immersive Mixed Reality,2606,1998,siggraph,A distributed 3D graphics library,10.1145/280814.280935,241,0.613,41.9,91,0.0,-0.05555555555555555,39
14,Immersive Mixed Reality,2286,1997,uist,Fix and float,10.1145/263407.263535,241,0.613,45.6,12,1.0,1.0,39
14,Immersive Mixed Reality,24180,2019,uist,Context-Aware Online Adaptation of Mixed Reality Interfaces,10.1145/3332165.3347945,127,0.323,1251.8,239,0.015151515151515152,-0.0199203187250996,13
14,Immersive Mixed Reality,1786,1996,uist,Language-level support for exploratory programming of distributed virtual environments,10.1145/237091.237104,242,0.616,38.4,46,-0.022988505747126436,-0.21428571428571427,44
14,Immersive Mixed Reality,988,1991,uist,Hybrid user interfaces,10.1145/120782.120783,251,0.639,302.7,132,0.16,0.03571428571428571,53
14,Immersive Mixed Reality,27197,2021,chi,Grand Challenges in Immersive Analytics,10.1145/3411764.3446866,90,0.229,1072.5,209,-0.03730272596843615,-0.03730272596843615,9
14,Immersive Mixed Reality,1374,1993,uist,Windows on the world,10.1145/168642.168657,246,0.626,407.5,287,0.42574257425742573,0.0,52
15,Projection & Spatial AR,14016,2014,uist,RoomAlive,10.1145/2642918.2647383,37,0.194,828.9,305,-0.0539906103286385,-0.07339449541284404,25
15,Projection & Spatial AR,6085,2007,uist,Multi-user interaction using handheld projectors,10.1145/1294211.1294220,88,0.461,561.9,178,-0.0018248175182481751,0.0,33
15,Projection & Spatial AR,8294,2010,uist,"Combining multiple depth cameras and projectors for interactions on, above and between sur",10.1145/1866029.1866073,68,0.356,653.5,311,-0.019867549668874173,-0.06735751295336788,31
15,Projection & Spatial AR,1353,1993,siggraph,Surround-screen projection-based virtual reality,10.1145/166117.166134,126,0.66,378.6,2312,0.6521739130434783,0.04,53
15,Projection & Spatial AR,1772,1996,siggraph,The future of virtual reality,10.1145/237170.237289,118,0.618,50.8,51,0.03409090909090909,-0.09090909090909091,49
15,Projection & Spatial AR,2637,1998,siggraph,The office of the future,10.1145/280814.280861,117,0.613,716.0,833,0.18672199170124482,0.11904761904761904,48
15,Projection & Spatial AR,2734,1999,siggraph,Projecting computer graphics on moving surfaces,10.1145/311625.312166,106,0.555,30.4,4,1.0,1.0,39
15,Projection & Spatial AR,2749,1999,siggraph,Emancipated pixels,10.1145/311535.311593,108,0.565,433.3,168,-0.004366812227074236,-0.020618556701030927,45
15,Projection & Spatial AR,12926,2013,siggraph,IllumiRoom,10.1145/2470654.2466112,41,0.215,494.4,179,0.049773755656108594,0.0,26
16,Asymmetric Mixed Reality,23267,2019,chi,RealityCheck,10.1145/3290605.3300577,87,0.46,1166.8,131,-0.04436860068259386,-0.05901116427432217,13
16,Asymmetric Mixed Reality,20645,2018,chi,VirtualSpace - Overloading Physical Space with Multiple Virtual Reality Users,10.1145/3173574.3173815,96,0.508,289.3,60,0.0,-0.011976047904191617,15
16,Asymmetric Mixed Reality,17770,2016,uist,Nomadic Virtual Reality,10.1145/2984751.2984783,121,0.64,284.1,22,-0.003257328990228013,-0.016853932584269662,19
16,Asymmetric Mixed Reality,19117,2017,chi,ShareVR,10.1145/3025453.3025683,120,0.635,1749.0,300,0.016778523489932886,-0.002232142857142857,18
16,Asymmetric Mixed Reality,19474,2017,uist,One Reality,10.1145/3126594.3126638,105,0.556,475.1,112,0.029469548133595286,0.022292993630573247,19
16,Asymmetric Mixed Reality,17747,2016,uist,Asymmetric Design Approach and Collision Avoidance Techniques For Room-scale Multiplayer V,10.1145/2984751.2984788,97,0.513,123.1,15,-0.0029069767441860465,-0.010526315789473684,16
16,Asymmetric Mixed Reality,21138,2018,chi,FaceDisplay,10.1145/3173574.3173628,84,0.444,994.1,104,-0.10493827160493827,-0.1091703056768559,13
16,Asymmetric Mixed Reality,21048,2018,chi,Remixed Reality,10.1145/3173574.3173703,92,0.487,691.4,137,-0.046275395033860044,-0.048903878583473864,16
16,Asymmetric Mixed Reality,19583,2017,mobilehci,FrontFace,10.1145/3098279.3098548,90,0.476,672.5,65,-0.06896551724137931,-0.11764705882352941,16
17,AR Training & Guidance,9763,2011,uist,KinectFusion,10.1145/2047196.2047270,67,0.372,499.3,2118,0.5297619047619048,0.4625,30
17,AR Training & Guidance,11268,2012,tog,Accurate realtime full-body motion capture using a single depth camera,10.1145/2366145.2366207,57,0.317,60.5,217,1.0,1.0,27
17,AR Training & Guidance,8485,2010,tog,MovieReshape,10.1145/1866158.1866174,63,0.35,129.8,225,0.8333333333333334,0.75,30
17,AR Training & Guidance,12746,2013,uist,YouMove,10.1145/2501988.2502045,55,0.306,1030.7,314,0.07615230460921844,0.023148148148148147,21
17,AR Training & Guidance,14709,2015,tog,SMPL,10.1145/2816795.2818013,47,0.261,511.9,3680,0.7448979591836735,0.5625,21
17,AR Training & Guidance,27545,2021,chi,Towards an Understanding of Situated AR Visualization for Basketball Free-Throw Training,10.1145/3411764.3445649,25,0.139,537.8,78,0.06521739130434782,0.06521739130434782,5
17,AR Training & Guidance,11323,2012,chi,LightGuide,10.1145/2207676.2207702,56,0.311,544.8,142,-0.010416666666666666,-0.04184100418410042,28
